Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,142857,475
"(184, '2024-10-15', 'LKW', 5, 14, 2),",184,DEUHAJ001,DEUGIG001,2024-10-15 00:00:00,LKW,5,14,2,8934,,
"(185, '2024-10-15', 'LKW', 29, 999999, 142857),",185,DEUHAJ001,DEUHAJ002,2024-10-15 00:00:00,LKW,29,999999,142857,8935,,
"(186, '2024-10-15', 'LKW', 11, 90, 13),",186,DEUHAJ001,DEUHAM001,2024-10-15 00:00:00,LKW,11,90,13,8936,,
"(187, '2024-10-15', 'LKW', 7, 18, 3),",187,DEUHAJ001,DEUILG001,2024-10-15 00:00:00,LKW,7,18,3,8937,,
"(188, '2024-10-15', 'LKW', 2, 53, 8),",188,DEUHAJ001,DEUKAS001,2024-10-15 00:00:00,LKW,2,53,8,8938,,
"(189, '2024-10-15', 'LKW', 4, 38, 5),",189,DEUHAJ001,DEUKIP001,2024-10-15 00:00:00,LKW,4,38,5,8939,,
"(190, '2024-10-15', 'LKW', 1, 40, 6),",190,DEUHAJ001,DEULBC002,2024-10-15 00:00:00,LKW,1,40,6,8940,,
"(191, '2024-10-15', 'LKW', 8, 999999, 142857),",191,DEUHAJ001,DEULEH001,2024-10-15 00:00:00,LKW,8,999999,142857,8941,,
"(193, '2024-10-15', 'LKW', 2, 33, 5),",193,DEUHAJ001,DEUNSS001,2024-10-15 00:00:00,LKW,2,33,5,8942,,
"(194, '2024-10-15', 'Bahn', 5, 60, 9),",194,DEUHAJ001,DEUNUE001,2024-10-15 00:00:00,Bahn,5,60,9,8943,,
"(194, '2024-10-15', 'LKW', 1, 11, 2),",194,DEUHAJ001,DEUNUE001,2024-10-15 00:00:00,LKW,1,11,2,8944,,
"(195, '2024-10-15', 'LKW', 5, 45, 6),",195,DEUHAJ001,DEUOSN002,2024-10-15 00:00:00,LKW,5,45,6,8945,,
"(196, '2024-10-15', 'LKW', 4, 247, 35),",196,DEUHAJ001,DEURDN001,2024-10-15 00:00:00,LKW,4,247,35,8946,,
"(197, '2024-10-15', 'LKW', 14, 105, 15),",197,DEUHAJ001,DEURKW001,2024-10-15 00:00:00,LKW,14,105,15,8947,,
"(198, '2024-10-15', 'Ship', 2, 16, 2),",198,DEUHAJ001,DEUSAR001,2024-10-15 00:00:00,Ship,2,16,2,8948,,
"(199, '2024-10-15', 'Bahn', 6, 96, 14),",199,DEUHAJ001,DEUWLZ001,2024-10-15 00:00:00,Bahn,6,96,14,8949,,
"(199, '2024-10-15', 'LKW', 1, 16, 2),",199,DEUHAJ001,DEUWLZ001,2024-10-15 00:00:00,LKW,1,16,2,8950,,
"(200, '2024-10-15', 'LKW', 8, 32, 5),",200,DEUHAJ001,DNKRNG001,2024-10-15 00:00:00,LKW,8,32,5,8951,,
"(201, '2024-10-15', 'LKW', 20, 65, 9),",201,DEUHAJ001,DNKVDP001,2024-10-15 00:00:00,LKW,20,65,9,8952,,
"(203, '2024-10-15', 'LKW', 5, 24, 3),",203,DEUHAJ001,FRAWV9001,2024-10-15 00:00:00,LKW,5,24,3,8953,,
"(205, '2024-10-15', 'Bahn', 1, 68, 10),",205,DEUHAJ001,HUNBUA001,2024-10-15 00:00:00,Bahn,1,68,10,8954,,
"(206, '2024-10-15', 'Bahn', 3, 10, 1),",206,DEUHAJ001,ITAPEF001,2024-10-15 00:00:00,Bahn,3,10,1,8955,,
"(206, '2024-10-15', 'LKW', 1, 10, 1),",206,DEUHAJ001,ITAPEF001,2024-10-15 00:00:00,LKW,1,10,1,8956,,
"(207, '2024-10-15', 'Bahn', 1, 33, 5),",207,DEUHAJ001,ITAVRN001,2024-10-15 00:00:00,Bahn,1,33,5,8957,,
"(207, '2024-10-15', 'LKW', 1, 6, 1),",207,DEUHAJ001,ITAVRN001,2024-10-15 00:00:00,LKW,1,6,1,8958,,
"(208, '2024-10-15', 'LKW', 2, 27, 4),",208,DEUHAJ001,LUXHOW001,2024-10-15 00:00:00,LKW,2,27,4,8959,,
"(209, '2024-10-15', 'Bahn', 11, 265, 38),",209,DEUHAJ001,NLDLEU001,2024-10-15 00:00:00,Bahn,11,265,38,8960,,
"(209, '2024-10-15', 'LKW', 4, 43, 6),",209,DEUHAJ001,NLDLEU001,2024-10-15 00:00:00,LKW,4,43,6,8961,,
"(210, '2024-10-15', 'Bahn', 5, 12, 2),",210,DEUHAJ001,POLSRZ001,2024-10-15 00:00:00,Bahn,5,12,2,8962,,
"(212, '2024-10-15', 'LKW', 1, 0, 0),",212,DEUHAJ001,SVKBTS002,2024-10-15 00:00:00,LKW,1,0,0,8963,,
"(213, '2024-10-15', 'Bahn', 2, 473, 68),",213,DEUHAJ001,SVNKOP001,2024-10-15 00:00:00,Bahn,2,473,68,8964,,
"(168, '2024-10-16', 'Bahn', 1, 50, 7),",168,DEUHAJ001,AUTHIT001,2024-10-16 00:00:00,Bahn,1,50,7,8965,,
"(169, '2024-10-16', 'Bahn', 7, 50, 7),",169,DEUHAJ001,AUTSWN001,2024-10-16 00:00:00,Bahn,7,50,7,8966,,
"(169, '2024-10-16', 'LKW', 6, 35, 5),",169,DEUHAJ001,AUTSWN001,2024-10-16 00:00:00,LKW,6,35,5,8967,,
"(170, '2024-10-16', 'Bahn', 2, 34, 5),",170,DEUHAJ001,AUTWNR001,2024-10-16 00:00:00,Bahn,2,34,5,8968,,
"(171, '2024-10-16', 'LKW', 10, 166, 24),",171,DEUHAJ001,BELESK001,2024-10-16 00:00:00,LKW,10,166,24,8969,,
"(173, '2024-10-16', 'Bahn', 7, 76, 11),",173,DEUHAJ001,CHELPG001,2024-10-16 00:00:00,Bahn,7,76,11,8970,,
"(174, '2024-10-16', 'LKW', 5, 52, 7),",174,DEUHAJ001,CZEJNC001,2024-10-16 00:00:00,LKW,5,52,7,8971,,
"(175, '2024-10-16', 'Bahn', 32, 748, 107),",175,DEUHAJ001,DEUBRV001,2024-10-16 00:00:00,Bahn,32,748,107,8972,,
"(175, '2024-10-16', 'LKW', 4, 55, 8),",175,DEUHAJ001,DEUBRV001,2024-10-16 00:00:00,LKW,4,55,8,8973,,
"(176, '2024-10-16', 'LKW', 3, 33, 5),",176,DEUHAJ001,DEUCAN001,2024-10-16 00:00:00,LKW,3,33,5,8974,,
"(177, '2024-10-16', 'Bahn', 4, 74, 11),",177,DEUHAJ001,DEUDAR001,2024-10-16 00:00:00,Bahn,4,74,11,8975,,
"(177, '2024-10-16', 'LKW', 1, 14, 2),",177,DEUHAJ001,DEUDAR001,2024-10-16 00:00:00,LKW,1,14,2,8976,,
"(179, '2024-10-16', 'Bahn', 22, 293, 42),",179,DEUHAJ001,DEUEME002,2024-10-16 00:00:00,Bahn,22,293,42,8977,,
"(179, '2024-10-16', 'LKW', 75, 392, 56),",179,DEUHAJ001,DEUEME002,2024-10-16 00:00:00,LKW,75,392,56,8978,,
"(180, '2024-10-16', 'Bahn', 10, 127, 18),",180,DEUHAJ001,DEUEME003,2024-10-16 00:00:00,Bahn,10,127,18,8979,,
"(181, '2024-10-16', 'LKW', 15, 120, 17),",181,DEUHAJ001,DEUESS001,2024-10-16 00:00:00,LKW,15,120,17,8980,,
"(182, '2024-10-16', 'LKW', 8, 278, 40),",182,DEUHAJ001,DEUFAB001,2024-10-16 00:00:00,LKW,8,278,40,8981,,
"(184, '2024-10-16', 'LKW', 1, 14, 2),",184,DEUHAJ001,DEUGIG001,2024-10-16 00:00:00,LKW,1,14,2,8982,,
"(185, '2024-10-16', 'LKW', 23, 999999, 142857),",185,DEUHAJ001,DEUHAJ002,2024-10-16 00:00:00,LKW,23,999999,142857,8983,,
"(186, '2024-10-16', 'LKW', 5, 90, 13),",186,DEUHAJ001,DEUHAM001,2024-10-16 00:00:00,LKW,5,90,13,8984,,
"(187, '2024-10-16', 'LKW', 10, 18, 3),",187,DEUHAJ001,DEUILG001,2024-10-16 00:00:00,LKW,10,18,3,8985,,
"(188, '2024-10-16', 'LKW', 1, 53, 8),",188,DEUHAJ001,DEUKAS001,2024-10-16 00:00:00,LKW,1,53,8,8986,,
"(189, '2024-10-16', 'LKW', 4, 38, 5),",189,DEUHAJ001,DEUKIP001,2024-10-16 00:00:00,LKW,4,38,5,8987,,
"(190, '2024-10-16', 'LKW', 2, 40, 6),",190,DEUHAJ001,DEULBC002,2024-10-16 00:00:00,LKW,2,40,6,8988,,
"(191, '2024-10-16', 'LKW', 9, 999999, 142857),",191,DEUHAJ001,DEULEH001,2024-10-16 00:00:00,LKW,9,999999,142857,8989,,
"(192, '2024-10-16', 'LKW', 6, 71, 10),",192,DEUHAJ001,DEUNDS001,2024-10-16 00:00:00,LKW,6,71,10,8990,,
"(193, '2024-10-16', 'LKW', 1, 33, 5),",193,DEUHAJ001,DEUNSS001,2024-10-16 00:00:00,LKW,1,33,5,8991,,
"(194, '2024-10-16', 'Bahn', 8, 60, 9),",194,DEUHAJ001,DEUNUE001,2024-10-16 00:00:00,Bahn,8,60,9,8992,,
"(194, '2024-10-16', 'LKW', 2, 11, 2),",194,DEUHAJ001,DEUNUE001,2024-10-16 00:00:00,LKW,2,11,2,8993,,
"(195, '2024-10-16', 'LKW', 5, 45, 6),",195,DEUHAJ001,DEUOSN002,2024-10-16 00:00:00,LKW,5,45,6,8994,,
"(196, '2024-10-16', 'LKW', 2, 247, 35),",196,DEUHAJ001,DEURDN001,2024-10-16 00:00:00,LKW,2,247,35,8995,,
"(197, '2024-10-16', 'LKW', 8, 105, 15),",197,DEUHAJ001,DEURKW001,2024-10-16 00:00:00,LKW,8,105,15,8996,,
"(199, '2024-10-16', 'Bahn', 6, 96, 14),",199,DEUHAJ001,DEUWLZ001,2024-10-16 00:00:00,Bahn,6,96,14,8997,,
"(199, '2024-10-16', 'LKW', 1, 16, 2),",199,DEUHAJ001,DEUWLZ001,2024-10-16 00:00:00,LKW,1,16,2,8998,,
"(200, '2024-10-16', 'LKW', 10, 32, 5),",200,DEUHAJ001,DNKRNG001,2024-10-16 00:00:00,LKW,10,32,5,8999,,
"(201, '2024-10-16', 'LKW', 19, 65, 9),",201,DEUHAJ001,DNKVDP001,2024-10-16 00:00:00,LKW,19,65,9,9000,,
"(203, '2024-10-16', 'LKW', 13, 24, 3),",203,DEUHAJ001,FRAWV9001,2024-10-16 00:00:00,LKW,13,24,3,9001,,
"(205, '2024-10-16', 'Bahn', 2, 68, 10),",205,DEUHAJ001,HUNBUA001,2024-10-16 00:00:00,Bahn,2,68,10,9002,,
"(206, '2024-10-16', 'Bahn', 2, 10, 1),",206,DEUHAJ001,ITAPEF001,2024-10-16 00:00:00,Bahn,2,10,1,9003,,
"(207, '2024-10-16', 'Bahn', 1, 33, 5),",207,DEUHAJ001,ITAVRN001,2024-10-16 00:00:00,Bahn,1,33,5,9004,,
"(207, '2024-10-16', 'LKW', 1, 6, 1),",207,DEUHAJ001,ITAVRN001,2024-10-16 00:00:00,LKW,1,6,1,9005,,
"(208, '2024-10-16', 'LKW', 2, 27, 4),",208,DEUHAJ001,LUXHOW001,2024-10-16 00:00:00,LKW,2,27,4,9006,,
"(209, '2024-10-16', 'Bahn', 8, 265, 38),",209,DEUHAJ001,NLDLEU001,2024-10-16 00:00:00,Bahn,8,265,38,9007,,
"(209, '2024-10-16', 'LKW', 3, 43, 6),",209,DEUHAJ001,NLDLEU001,2024-10-16 00:00:00,LKW,3,43,6,9008,,
"(210, '2024-10-16', 'Bahn', 1, 12, 2),",210,DEUHAJ001,POLSRZ001,2024-10-16 00:00:00,Bahn,1,12,2,9009,,
"(212, '2024-10-16', 'LKW', 4, 0, 0),",212,DEUHAJ001,SVKBTS002,2024-10-16 00:00:00,LKW,4,0,0,9010,,
"(168, '2024-10-17', 'Bahn', 1, 50, 7),",168,DEUHAJ001,AUTHIT001,2024-10-17 00:00:00,Bahn,1,50,7,9011,,
"(169, '2024-10-17', 'Bahn', 7, 50, 7),",169,DEUHAJ001,AUTSWN001,2024-10-17 00:00:00,Bahn,7,50,7,9012,,
"(169, '2024-10-17', 'LKW', 5, 35, 5),",169,DEUHAJ001,AUTSWN001,2024-10-17 00:00:00,LKW,5,35,5,9013,,
"(170, '2024-10-17', 'Bahn', 3, 34, 5),",170,DEUHAJ001,AUTWNR001,2024-10-17 00:00:00,Bahn,3,34,5,9014,,
"(171, '2024-10-17', 'LKW', 15, 166, 24),",171,DEUHAJ001,BELESK001,2024-10-17 00:00:00,LKW,15,166,24,9015,,
"(173, '2024-10-17', 'Bahn', 1, 76, 11),",173,DEUHAJ001,CHELPG001,2024-10-17 00:00:00,Bahn,1,76,11,9016,,
"(174, '2024-10-17', 'LKW', 6, 52, 7),",174,DEUHAJ001,CZEJNC001,2024-10-17 00:00:00,LKW,6,52,7,9017,,
"(175, '2024-10-17', 'Bahn', 40, 748, 107),",175,DEUHAJ001,DEUBRV001,2024-10-17 00:00:00,Bahn,40,748,107,9018,,
"(175, '2024-10-17', 'LKW', 4, 55, 8),",175,DEUHAJ001,DEUBRV001,2024-10-17 00:00:00,LKW,4,55,8,9019,,
"(176, '2024-10-17', 'LKW', 2, 33, 5),",176,DEUHAJ001,DEUCAN001,2024-10-17 00:00:00,LKW,2,33,5,9020,,
"(177, '2024-10-17', 'Bahn', 9, 74, 11),",177,DEUHAJ001,DEUDAR001,2024-10-17 00:00:00,Bahn,9,74,11,9021,,
"(177, '2024-10-17', 'LKW', 2, 14, 2),",177,DEUHAJ001,DEUDAR001,2024-10-17 00:00:00,LKW,2,14,2,9022,,
"(179, '2024-10-17', 'Bahn', 19, 293, 42),",179,DEUHAJ001,DEUEME002,2024-10-17 00:00:00,Bahn,19,293,42,9023,,
"(179, '2024-10-17', 'LKW', 64, 392, 56),",179,DEUHAJ001,DEUEME002,2024-10-17 00:00:00,LKW,64,392,56,9024,,
"(180, '2024-10-17', 'Bahn', 8, 127, 18),",180,DEUHAJ001,DEUEME003,2024-10-17 00:00:00,Bahn,8,127,18,9025,,
"(181, '2024-10-17', 'LKW', 10, 120, 17),",181,DEUHAJ001,DEUESS001,2024-10-17 00:00:00,LKW,10,120,17,9026,,
"(182, '2024-10-17', 'LKW', 6, 278, 40),",182,DEUHAJ001,DEUFAB001,2024-10-17 00:00:00,LKW,6,278,40,9027,,
"(184, '2024-10-17', 'LKW', 1, 14, 2),",184,DEUHAJ001,DEUGIG001,2024-10-17 00:00:00,LKW,1,14,2,9028,,
"(185, '2024-10-17', 'LKW', 24, 999999, 142857),",185,DEUHAJ001,DEUHAJ002,2024-10-17 00:00:00,LKW,24,999999,142857,9029,,
"(186, '2024-10-17', 'LKW', 8, 90, 13),",186,DEUHAJ001,DEUHAM001,2024-10-17 00:00:00,LKW,8,90,13,9030,,
"(187, '2024-10-17', 'LKW', 7, 18, 3),",187,DEUHAJ001,DEUILG001,2024-10-17 00:00:00,LKW,7,18,3,9031,,
"(189, '2024-10-17', 'LKW', 12, 38, 5),",189,DEUHAJ001,DEUKIP001,2024-10-17 00:00:00,LKW,12,38,5,9032,,
"(190, '2024-10-17', 'LKW', 1, 40, 6),",190,DEUHAJ001,DEULBC002,2024-10-17 00:00:00,LKW,1,40,6,9033,,
"(191, '2024-10-17', 'LKW', 10, 999999, 142857),",191,DEUHAJ001,DEULEH001,2024-10-17 00:00:00,LKW,10,999999,142857,9034,,
"(193, '2024-10-17', 'LKW', 1, 33, 5),",193,DEUHAJ001,DEUNSS001,2024-10-17 00:00:00,LKW,1,33,5,9035,,
"(194, '2024-10-17', 'Bahn', 7, 60, 9),",194,DEUHAJ001,DEUNUE001,2024-10-17 00:00:00,Bahn,7,60,9,9036,,
"(194, '2024-10-17', 'LKW', 1, 11, 2),",194,DEUHAJ001,DEUNUE001,2024-10-17 00:00:00,LKW,1,11,2,9037,,
"(195, '2024-10-17', 'LKW', 6, 45, 6),",195,DEUHAJ001,DEUOSN002,2024-10-17 00:00:00,LKW,6,45,6,9038,,
"(197, '2024-10-17', 'LKW', 17, 105, 15),",197,DEUHAJ001,DEURKW001,2024-10-17 00:00:00,LKW,17,105,15,9039,,
"(198, '2024-10-17', 'Ship', 2, 16, 2),",198,DEUHAJ001,DEUSAR001,2024-10-17 00:00:00,Ship,2,16,2,9040,,
"(199, '2024-10-17', 'Bahn', 4, 96, 14),",199,DEUHAJ001,DEUWLZ001,2024-10-17 00:00:00,Bahn,4,96,14,9041,,
"(199, '2024-10-17', 'LKW', 1, 16, 2),",199,DEUHAJ001,DEUWLZ001,2024-10-17 00:00:00,LKW,1,16,2,9042,,
"(200, '2024-10-17', 'LKW', 2, 32, 5),",200,DEUHAJ001,DNKRNG001,2024-10-17 00:00:00,LKW,2,32,5,9043,,
"(201, '2024-10-17', 'LKW', 14, 65, 9),",201,DEUHAJ001,DNKVDP001,2024-10-17 00:00:00,LKW,14,65,9,9044,,
"(203, '2024-10-17', 'LKW', 12, 24, 3),",203,DEUHAJ001,FRAWV9001,2024-10-17 00:00:00,LKW,12,24,3,9045,,
"(204, '2024-10-17', 'LKW', 1, 5, 1),",204,DEUHAJ001,HRVLUK001,2024-10-17 00:00:00,LKW,1,5,1,9046,,
"(205, '2024-10-17', 'Bahn', 2, 68, 10),",205,DEUHAJ001,HUNBUA001,2024-10-17 00:00:00,Bahn,2,68,10,9047,,
"(206, '2024-10-17', 'Bahn', 2, 10, 1),",206,DEUHAJ001,ITAPEF001,2024-10-17 00:00:00,Bahn,2,10,1,9048,,
"(206, '2024-10-17', 'LKW', 1, 10, 1),",206,DEUHAJ001,ITAPEF001,2024-10-17 00:00:00,LKW,1,10,1,9049,,
"(207, '2024-10-17', 'Bahn', 1, 33, 5),",207,DEUHAJ001,ITAVRN001,2024-10-17 00:00:00,Bahn,1,33,5,9050,,
"(207, '2024-10-17', 'LKW', 1, 6, 1),",207,DEUHAJ001,ITAVRN001,2024-10-17 00:00:00,LKW,1,6,1,9051,,
"(209, '2024-10-17', 'Bahn', 7, 265, 38),",209,DEUHAJ001,NLDLEU001,2024-10-17 00:00:00,Bahn,7,265,38,9052,,
"(209, '2024-10-17', 'LKW', 3, 43, 6),",209,DEUHAJ001,NLDLEU001,2024-10-17 00:00:00,LKW,3,43,6,9053,,
"(210, '2024-10-17', 'Bahn', 4, 12, 2),",210,DEUHAJ001,POLSRZ001,2024-10-17 00:00:00,Bahn,4,12,2,9054,,
"(212, '2024-10-17', 'LKW', 1, 0, 0),",212,DEUHAJ001,SVKBTS002,2024-10-17 00:00:00,LKW,1,0,0,9055,,
"(213, '2024-10-17', 'Bahn', 3, 473, 68),",213,DEUHAJ001,SVNKOP001,2024-10-17 00:00:00,Bahn,3,473,68,9056,,
"(168, '2024-10-18', 'Bahn', 1, 50, 7),",168,DEUHAJ001,AUTHIT001,2024-10-18 00:00:00,Bahn,1,50,7,9057,,
"(169, '2024-10-18', 'Bahn', 3, 50, 7),",169,DEUHAJ001,AUTSWN001,2024-10-18 00:00:00,Bahn,3,50,7,9058,,
"(169, '2024-10-18', 'LKW', 2, 35, 5),",169,DEUHAJ001,AUTSWN001,2024-10-18 00:00:00,LKW,2,35,5,9059,,
"(170, '2024-10-18', 'Bahn', 2, 34, 5),",170,DEUHAJ001,AUTWNR001,2024-10-18 00:00:00,Bahn,2,34,5,9060,,
"(171, '2024-10-18', 'LKW', 10, 166, 24),",171,DEUHAJ001,BELESK001,2024-10-18 00:00:00,LKW,10,166,24,9061,,
"(172, '2024-10-18', 'LKW', 1, 1, 0),",172,DEUHAJ001,BELZEE001,2024-10-18 00:00:00,LKW,1,1,0,9062,,
"(173, '2024-10-18', 'Bahn', 8, 76, 11),",173,DEUHAJ001,CHELPG001,2024-10-18 00:00:00,Bahn,8,76,11,9063,,
"(174, '2024-10-18', 'LKW', 3, 52, 7),",174,DEUHAJ001,CZEJNC001,2024-10-18 00:00:00,LKW,3,52,7,9064,,
"(175, '2024-10-18', 'Bahn', 34, 748, 107),",175,DEUHAJ001,DEUBRV001,2024-10-18 00:00:00,Bahn,34,748,107,9065,,
"(175, '2024-10-18', 'LKW', 4, 55, 8),",175,DEUHAJ001,DEUBRV001,2024-10-18 00:00:00,LKW,4,55,8,9066,,
"(176, '2024-10-18', 'LKW', 3, 33, 5),",176,DEUHAJ001,DEUCAN001,2024-10-18 00:00:00,LKW,3,33,5,9067,,
"(177, '2024-10-18', 'Bahn', 5, 74, 11),",177,DEUHAJ001,DEUDAR001,2024-10-18 00:00:00,Bahn,5,74,11,9068,,
"(177, '2024-10-18', 'LKW', 1, 14, 2),",177,DEUHAJ001,DEUDAR001,2024-10-18 00:00:00,LKW,1,14,2,9069,,
"(179, '2024-10-18', 'Bahn', 21, 293, 42),",179,DEUHAJ001,DEUEME002,2024-10-18 00:00:00,Bahn,21,293,42,9070,,
"(179, '2024-10-18', 'LKW', 69, 392, 56),",179,DEUHAJ001,DEUEME002,2024-10-18 00:00:00,LKW,69,392,56,9071,,
"(180, '2024-10-18', 'Bahn', 7, 127, 18),",180,DEUHAJ001,DEUEME003,2024-10-18 00:00:00,Bahn,7,127,18,9072,,
"(181, '2024-10-18', 'LKW', 12, 120, 17),",181,DEUHAJ001,DEUESS001,2024-10-18 00:00:00,LKW,12,120,17,9073,,
"(182, '2024-10-18', 'LKW', 16, 278, 40),",182,DEUHAJ001,DEUFAB001,2024-10-18 00:00:00,LKW,16,278,40,9074,,
"(183, '2024-10-18', 'LKW', 2, 25, 4),",183,DEUHAJ001,DEUGHU001,2024-10-18 00:00:00,LKW,2,25,4,9075,,
"(184, '2024-10-18', 'LKW', 2, 14, 2),",184,DEUHAJ001,DEUGIG001,2024-10-18 00:00:00,LKW,2,14,2,9076,,
"(185, '2024-10-18', 'LKW', 21, 999999, 142857),",185,DEUHAJ001,DEUHAJ002,2024-10-18 00:00:00,LKW,21,999999,142857,9077,,
"(186, '2024-10-18', 'LKW', 8, 90, 13),",186,DEUHAJ001,DEUHAM001,2024-10-18 00:00:00,LKW,8,90,13,9078,,
"(187, '2024-10-18', 'LKW', 10, 18, 3),",187,DEUHAJ001,DEUILG001,2024-10-18 00:00:00,LKW,10,18,3,9079,,
"(188, '2024-10-18', 'LKW', 2, 53, 8),",188,DEUHAJ001,DEUKAS001,2024-10-18 00:00:00,LKW,2,53,8,9080,,
"(189, '2024-10-18', 'LKW', 6, 38, 5),",189,DEUHAJ001,DEUKIP001,2024-10-18 00:00:00,LKW,6,38,5,9081,,
"(190, '2024-10-18', 'LKW', 2, 40, 6),",190,DEUHAJ001,DEULBC002,2024-10-18 00:00:00,LKW,2,40,6,9082,,
"(191, '2024-10-18', 'LKW', 8, 999999, 142857),",191,DEUHAJ001,DEULEH001,2024-10-18 00:00:00,LKW,8,999999,142857,9083,,
"(192, '2024-10-18', 'LKW', 6, 71, 10),",192,DEUHAJ001,DEUNDS001,2024-10-18 00:00:00,LKW,6,71,10,9084,,
"(193, '2024-10-18', 'LKW', 3, 33, 5),",193,DEUHAJ001,DEUNSS001,2024-10-18 00:00:00,LKW,3,33,5,9085,,
"(194, '2024-10-18', 'Bahn', 7, 60, 9),",194,DEUHAJ001,DEUNUE001,2024-10-18 00:00:00,Bahn,7,60,9,9086,,
"(194, '2024-10-18', 'LKW', 1, 11, 2),",194,DEUHAJ001,DEUNUE001,2024-10-18 00:00:00,LKW,1,11,2,9087,,
"(195, '2024-10-18', 'Ship', 1, 6, 1),",195,DEUHAJ001,DEUOSN002,2024-10-18 00:00:00,Ship,1,6,1,9088,,
"(195, '2024-10-18', 'LKW', 4, 45, 6),",195,DEUHAJ001,DEUOSN002,2024-10-18 00:00:00,LKW,4,45,6,9089,,
"(197, '2024-10-18', 'LKW', 10, 105, 15),",197,DEUHAJ001,DEURKW001,2024-10-18 00:00:00,LKW,10,105,15,9090,,
"(198, '2024-10-18', 'Ship', 3, 16, 2),",198,DEUHAJ001,DEUSAR001,2024-10-18 00:00:00,Ship,3,16,2,9091,,
"(199, '2024-10-18', 'Bahn', 9, 96, 14),",199,DEUHAJ001,DEUWLZ001,2024-10-18 00:00:00,Bahn,9,96,14,9092,,
"(199, '2024-10-18', 'LKW', 1, 16, 2),",199,DEUHAJ001,DEUWLZ001,2024-10-18 00:00:00,LKW,1,16,2,9093,,
"(200, '2024-10-18', 'LKW', 3, 32, 5),",200,DEUHAJ001,DNKRNG001,2024-10-18 00:00:00,LKW,3,32,5,9094,,
"(201, '2024-10-18', 'LKW', 12, 65, 9),",201,DEUHAJ001,DNKVDP001,2024-10-18 00:00:00,LKW,12,65,9,9095,,
"(203, '2024-10-18', 'LKW', 16, 24, 3),",203,DEUHAJ001,FRAWV9001,2024-10-18 00:00:00,LKW,16,24,3,9096,,
"(205, '2024-10-18', 'Bahn', 4, 68, 10),",205,DEUHAJ001,HUNBUA001,2024-10-18 00:00:00,Bahn,4,68,10,9097,,
"(206, '2024-10-18', 'Bahn', 4, 10, 1),",206,DEUHAJ001,ITAPEF001,2024-10-18 00:00:00,Bahn,4,10,1,9098,,
"(206, '2024-10-18', 'LKW', 1, 10, 1),",206,DEUHAJ001,ITAPEF001,2024-10-18 00:00:00,LKW,1,10,1,9099,,
"(207, '2024-10-18', 'Bahn', 1, 33, 5),",207,DEUHAJ001,ITAVRN001,2024-10-18 00:00:00,Bahn,1,33,5,9100,,
"(208, '2024-10-18', 'LKW', 1, 27, 4),",208,DEUHAJ001,LUXHOW001,2024-10-18 00:00:00,LKW,1,27,4,9101,,
"(209, '2024-10-18', 'Bahn', 2, 265, 38),",209,DEUHAJ001,NLDLEU001,2024-10-18 00:00:00,Bahn,2,265,38,9102,,
"(209, '2024-10-18', 'LKW', 1, 43, 6),",209,DEUHAJ001,NLDLEU001,2024-10-18 00:00:00,LKW,1,43,6,9103,,
"(210, '2024-10-18', 'Bahn', 2, 12, 2),",210,DEUHAJ001,POLSRZ001,2024-10-18 00:00:00,Bahn,2,12,2,9104,,
"(212, '2024-10-18', 'LKW', 1, 0, 0),",212,DEUHAJ001,SVKBTS002,2024-10-18 00:00:00,LKW,1,0,0,9105,,
"(182, '2024-10-19', 'LKW', 6, 278, 40),",182,DEUHAJ001,DEUFAB001,2024-10-19 00:00:00,LKW,6,278,40,9106,,
"(182, '2024-10-20', 'LKW', 6, 278, 40),",182,DEUHAJ001,DEUFAB001,2024-10-20 00:00:00,LKW,6,278,40,9107,,
"(168, '2024-10-21', 'Bahn', 2, 50, 7),",168,DEUHAJ001,AUTHIT001,2024-10-21 00:00:00,Bahn,2,50,7,9108,,
"(168, '2024-10-21', 'LKW', 1, 23, 3),",168,DEUHAJ001,AUTHIT001,2024-10-21 00:00:00,LKW,1,23,3,9109,,
"(169, '2024-10-21', 'Bahn', 4, 50, 7),",169,DEUHAJ001,AUTSWN001,2024-10-21 00:00:00,Bahn,4,50,7,9110,,
"(169, '2024-10-21', 'LKW', 3, 35, 5),",169,DEUHAJ001,AUTSWN001,2024-10-21 00:00:00,LKW,3,35,5,9111,,
"(171, '2024-10-21', 'LKW', 15, 166, 24),",171,DEUHAJ001,BELESK001,2024-10-21 00:00:00,LKW,15,166,24,9112,,
"(172, '2024-10-21', 'LKW', 1, 1, 0),",172,DEUHAJ001,BELZEE001,2024-10-21 00:00:00,LKW,1,1,0,9113,,
"(173, '2024-10-21', 'Bahn', 7, 76, 11),",173,DEUHAJ001,CHELPG001,2024-10-21 00:00:00,Bahn,7,76,11,9114,,
"(174, '2024-10-21', 'LKW', 6, 52, 7),",174,DEUHAJ001,CZEJNC001,2024-10-21 00:00:00,LKW,6,52,7,9115,,
"(175, '2024-10-21', 'Bahn', 35, 748, 107),",175,DEUHAJ001,DEUBRV001,2024-10-21 00:00:00,Bahn,35,748,107,9116,,
