Unnamed: 0,Unnamed: 1,COLUM NAME,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,COLUM NAME.1,COLUM NAME.2,COLUM NAME.3,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
,932,0,932_IT_Material,DE,IT,EMDEN,CUMIANA,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,7.37783,44.9808,10.31215847,51.25726146,1865.653559,635.0321131
,932,2,932_IT_Material,DE,IT,EMDEN,CUMIANA,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,7.37783,44.9808,10.81521414,45.27613569,1865.653559,22.91142881
,933,1,933_IT_Material,DE,IT,EMDEN,DESIO,Straße,Straße,LKM,DESIO,7.1721227,53.3647296,10.81521414,45.27613569,9.20554,45.61775,9.20554,45.61775,874.120421,131.5257797
,933,0,933_IT_Material,DE,IT,EMDEN,DESIO,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,9.20554,45.61775,10.31215847,51.25726146,874.120421,317.5160565
,933,2,933_IT_Material,DE,IT,EMDEN,DESIO,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,9.20554,45.61775,10.81521414,45.27613569,874.120421,8.438563816
,934,1,934_IT_Material,DE,IT,EMDEN,FABBRICO,Straße,Straße,LKM,FABBRICO,7.1721227,53.3647296,10.81521414,45.27613569,10.81266,44.87049,10.81266,44.87049,981.0223072,45.08150901
,934,0,934_IT_Material,DE,IT,EMDEN,FABBRICO,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,10.81266,44.87049,10.31215847,51.25726146,981.0223072,317.5160565
,934,2,934_IT_Material,DE,IT,EMDEN,FABBRICO,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,10.81266,44.87049,10.81521414,45.27613569,981.0223072,0.000787985
,935,1,935_IT_Material,DE,IT,EMDEN,FAUGLIA (PISA),Straße,Straße,LKM,FAUGLIA (PISA),7.1721227,53.3647296,10.81521414,45.27613569,10.51395,43.57048,10.51395,43.57048,1116.541536,191.0462712
,935,0,935_IT_Material,DE,IT,EMDEN,FAUGLIA (PISA),Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,10.51395,43.57048,10.31215847,51.25726146,1116.541536,317.5160565
,935,2,935_IT_Material,DE,IT,EMDEN,FAUGLIA (PISA),Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,10.51395,43.57048,10.81521414,45.27613569,1116.541536,0.700877948
,936,1,936_IT_Material,DE,IT,EMDEN,FORTEZZA (MEZZASELVA ),Straße,Straße,LKM,FORTEZZA (MEZZASELVA ),7.1721227,53.3647296,10.81521414,45.27613569,11.5745243,46.8079578,11.5745243,46.8079578,2382.240672,540.3659133
,936,0,936_IT_Material,DE,IT,EMDEN,FORTEZZA (MEZZASELVA ),Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,11.5745243,46.8079578,10.31215847,51.25726146,2382.240672,952.5481696
,936,2,936_IT_Material,DE,IT,EMDEN,FORTEZZA (MEZZASELVA ),Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,11.5745243,46.8079578,10.81521414,45.27613569,2382.240672,54.66848603
,937,1,937_IT_Material,DE,IT,EMDEN,GIAVENO,Straße,Straße,LKM,GIAVENO,7.1721227,53.3647296,10.81521414,45.27613569,7.34544,45.04311,7.34544,45.04311,925.8695358,274.0277446
,937,0,937_IT_Material,DE,IT,EMDEN,GIAVENO,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,7.34544,45.04311,10.31215847,51.25726146,925.8695358,317.5160565
,937,2,937_IT_Material,DE,IT,EMDEN,GIAVENO,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,7.34544,45.04311,10.81521414,45.27613569,925.8695358,0.564724708
,938,1,938_IT_Material,DE,IT,EMDEN,GRUGLIASCO,Straße,Straße,LKM,GRUGLIASCO,7.1721227,53.3647296,10.81521414,45.27613569,7.57818,45.06237,7.57818,45.06237,924.0846445,255.5690871
,938,0,938_IT_Material,DE,IT,EMDEN,GRUGLIASCO,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,7.57818,45.06237,10.31215847,51.25726146,924.0846445,317.5160565
,938,2,938_IT_Material,DE,IT,EMDEN,GRUGLIASCO,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,7.57818,45.06237,10.81521414,45.27613569,924.0846445,0.005121905
,939,1,939_IT_Material,DE,IT,EMDEN,GRUGLIASCO (TO),Straße,Straße,LKM,GRUGLIASCO (TO),7.1721227,53.3647296,10.81521414,45.27613569,7.57978,45.06545,7.57978,45.06545,923.745905,255.4054638
,939,0,939_IT_Material,DE,IT,EMDEN,GRUGLIASCO (TO),Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,7.57978,45.06545,10.31215847,51.25726146,923.745905,317.5160565
,939,2,939_IT_Material,DE,IT,EMDEN,GRUGLIASCO (TO),Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,7.57978,45.06545,10.81521414,45.27613569,923.745905,3.05660029
,940,1,940_IT_Material,DE,IT,EMDEN,ISOLA VICENTINA,Straße,Straße,LKM,ISOLA VICENTINA,7.1721227,53.3647296,10.81521414,45.27613569,11.44649,45.62952,11.44649,45.62952,913.9105514,63.09476064
,940,0,940_IT_Material,DE,IT,EMDEN,ISOLA VICENTINA,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,11.44649,45.62952,10.31215847,51.25726146,913.9105514,317.5160565
,940,2,940_IT_Material,DE,IT,EMDEN,ISOLA VICENTINA,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,11.44649,45.62952,10.81521414,45.27613569,913.9105514,0.001575971
,941,1,941_IT_Material,DE,IT,EMDEN,IVREA,Straße,Straße,LKM,IVREA,7.1721227,53.3647296,10.81521414,45.27613569,7.88035,45.46025,7.88035,45.46025,880.8352943,230.8168745
,941,0,941_IT_Material,DE,IT,EMDEN,IVREA,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,7.88035,45.46025,10.31215847,51.25726146,880.8352943,317.5160565
,941,2,941_IT_Material,DE,IT,EMDEN,IVREA,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,7.88035,45.46025,10.81521414,45.27613569,880.8352943,2.329442439
,942,0,942_IT_Material,DE,IT,EMDEN,LAIVES,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,11.33663,46.42336,10.31215847,51.25726146,4138.330017,1587.580283
,942,2,942_IT_Material,DE,IT,EMDEN,LAIVES,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,11.33663,46.42336,10.81521414,45.27613569,4138.330017,81.37437973
,942,1,942_IT_Material,DE,IT,EMDEN,LAIVES,Straße,Straße,LKM,LAIVES,7.1721227,53.3647296,10.81521414,45.27613569,11.33663,46.42336,11.33663,46.42336,4138.330017,668.9438499
,943,0,943_IT_Material,DE,IT,EMDEN,LONIGO (ALMISANO ),Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,11.37288,45.42025,10.31215847,51.25726146,1868.591136,635.0321131
,943,2,943_IT_Material,DE,IT,EMDEN,LONIGO (ALMISANO ),Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,11.37288,45.42025,10.81521414,45.27613569,1868.591136,30.84836427
,943,1,943_IT_Material,DE,IT,EMDEN,LONIGO (ALMISANO ),Straße,Straße,LKM,LONIGO (ALMISANO ),7.1721227,53.3647296,10.81521414,45.27613569,11.37288,45.42025,11.37288,45.42025,1868.591136,93.09139756
,944,0,944_IT_Material,DE,IT,EMDEN,MATHI (TURIN),Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,7.53917,45.25841,10.31215847,51.25726146,1804.433577,635.0321131
,944,2,944_IT_Material,DE,IT,EMDEN,MATHI (TURIN),Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,7.53917,45.25841,10.81521414,45.27613569,1804.433577,37.61378726
,944,1,944_IT_Material,DE,IT,EMDEN,MATHI (TURIN),Straße,Straße,LKM,MATHI (TURIN),7.1721227,53.3647296,10.81521414,45.27613569,7.53917,45.25841,7.53917,45.25841,1804.433577,514.1901572
,945,0,945_IT_Material,DE,IT,EMDEN,MEDICINA,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,11.6754779,44.4944193,10.31215847,51.25726146,1039.654344,317.5160565
,945,2,945_IT_Material,DE,IT,EMDEN,MEDICINA,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,11.6754779,44.4944193,10.81521414,45.27613569,1039.654344,0.192843864
,945,1,945_IT_Material,DE,IT,EMDEN,MEDICINA,Straße,Straße,LKM,MEDICINA,7.1721227,53.3647296,10.81521414,45.27613569,11.6754779,44.4944193,11.6754779,44.4944193,1039.654344,110.2995464
,946,0,946_IT_Material,DE,IT,EMDEN,MISSAGLIA,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,9.33759,45.70723,10.31215847,51.25726146,865.951218,317.5160565
,946,2,946_IT_Material,DE,IT,EMDEN,MISSAGLIA,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,9.33759,45.70723,10.81521414,45.27613569,865.951218,6.327283212
,946,1,946_IT_Material,DE,IT,EMDEN,MISSAGLIA,Straße,Straße,LKM,MISSAGLIA,7.1721227,53.3647296,10.81521414,45.27613569,9.33759,45.70723,9.33759,45.70723,865.951218,125.0480379
,947,0,947_IT_Material,DE,IT,EMDEN,MONCALIERI,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,7.68,44.99933,10.31215847,51.25726146,931.3412492,317.5160565
,947,2,947_IT_Material,DE,IT,EMDEN,MONCALIERI,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,7.68,44.99933,10.81521414,45.27613569,931.3412492,1.727849666
,947,1,947_IT_Material,DE,IT,EMDEN,MONCALIERI,Straße,Straße,LKM,MONCALIERI,7.1721227,53.3647296,10.81521414,45.27613569,7.68,44.99933,7.68,44.99933,931.3412492,248.5062747
,948,0,948_IT_Material,DE,IT,EMDEN,MONTECCHIO MAGGIORE,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,11.40588,45.50474,10.31215847,51.25726146,926.1252453,317.5160565
,948,2,948_IT_Material,DE,IT,EMDEN,MONTECCHIO MAGGIORE,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,11.40588,45.50474,10.81521414,45.27613569,926.1252453,0.009258828
,948,1,948_IT_Material,DE,IT,EMDEN,MONTECCHIO MAGGIORE,Straße,Straße,LKM,MONTECCHIO MAGGIORE,7.1721227,53.3647296,10.81521414,45.27613569,11.40588,45.50474,11.40588,45.50474,926.1252453,52.77319339
,949,0,949_IT_Material,DE,IT,EMDEN,MORRO D'ALBA (AN),Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,13.21374,43.6021,10.31215847,51.25726146,3518.529655,952.5481696
,949,2,949_IT_Material,DE,IT,EMDEN,MORRO D'ALBA (AN),Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,13.21374,43.6021,10.81521414,45.27613569,3518.529655,56.19603985
,949,1,949_IT_Material,DE,IT,EMDEN,MORRO D'ALBA (AN),Straße,Straße,LKM,MORRO D'ALBA (AN),7.1721227,53.3647296,10.81521414,45.27613569,13.21374,43.6021,13.21374,43.6021,3518.529655,799.6920674
,950,0,950_IT_Material,DE,IT,EMDEN,MORTARA,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,8.73733,45.25156,10.31215847,51.25726146,909.5525181,317.5160565
,950,2,950_IT_Material,DE,IT,EMDEN,MORTARA,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,8.73733,45.25156,10.81521414,45.27613569,909.5525181,0.298844645
,950,1,950_IT_Material,DE,IT,EMDEN,MORTARA,Straße,Straße,LKM,MORTARA,7.1721227,53.3647296,10.81521414,45.27613569,8.73733,45.25156,8.73733,45.25156,909.5525181,163.1012609
,951,0,951_IT_Material,DE,IT,EMDEN,ODERZO,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,12.49361,45.78127,10.31215847,51.25726146,926.4788978,317.5160565
,951,2,951_IT_Material,DE,IT,EMDEN,ODERZO,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,12.49361,45.78127,10.81521414,45.27613569,926.4788978,0.372126105
,951,1,951_IT_Material,DE,IT,EMDEN,ODERZO,Straße,Straße,LKM,ODERZO,7.1721227,53.3647296,10.81521414,45.27613569,12.49361,45.78127,12.49361,45.78127,926.4788978,142.6244372
,952,0,952_IT_Material,DE,IT,EMDEN,OSIMO STAZIONE,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,13.54501,43.49642,10.31215847,51.25726146,2386.453447,635.0321131
,952,2,952_IT_Material,DE,IT,EMDEN,OSIMO STAZIONE,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,13.54501,43.49642,10.81521414,45.27613569,2386.453447,21.31299393
,952,1,952_IT_Material,DE,IT,EMDEN,OSIMO STAZIONE,Straße,Straße,LKM,OSIMO STAZIONE,7.1721227,53.3647296,10.81521414,45.27613569,13.54501,43.49642,13.54501,43.49642,2386.453447,587.9095429
,4,0,4_IT_Vehicle,DE,IT,EMDEN,PIADENA,Schiene,Schiene,Bahn,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,10.3687468,45.1308551,10.31215847,51.25726146,46286.82696,15558.28677
,4,2,4_IT_Vehicle,DE,IT,EMDEN,PIADENA,Schiene,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,10.3687468,45.1308551,10.81521414,45.27613569,46286.82696,24554.41304
,4,1,4_IT_Vehicle,DE,IT,EMDEN,PIADENA,Schiene,Schiene,Bahn,PIADENA,7.1721227,53.3647296,10.81521414,45.27613569,10.3687468,45.1308551,10.3687468,45.1308551,46286.82696,1892.149316
,953,0,953_IT_Material,DE,IT,EMDEN,PINEROLO,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,7.33086,44.88471,10.31215847,51.25726146,943.4657769,317.5160565
,953,2,953_IT_Material,DE,IT,EMDEN,PINEROLO,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,7.33086,44.88471,10.81521414,45.27613569,943.4657769,0.467252096
,953,1,953_IT_Material,DE,IT,EMDEN,PINEROLO,Straße,Straße,LKM,PINEROLO,7.1721227,53.3647296,10.81521414,45.27613569,7.33086,44.88471,7.33086,44.88471,943.4657769,277.7526132
,954,0,954_IT_Material,DE,IT,EMDEN,PONTE DI PIAVE,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,12.4645,45.71475,10.31215847,51.25726146,932.4513367,317.5160565
,954,2,954_IT_Material,DE,IT,EMDEN,PONTE DI PIAVE,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,12.4645,45.71475,10.81521414,45.27613569,932.4513367,0.199229895
,954,1,954_IT_Material,DE,IT,EMDEN,PONTE DI PIAVE,Straße,Straße,LKM,PONTE DI PIAVE,7.1721227,53.3647296,10.81521414,45.27613569,12.4645,45.71475,12.4645,45.71475,932.4513367,137.8217736
,955,0,955_IT_Material,DE,IT,EMDEN,PONTEVICO,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,10.08588,45.27165,10.31215847,51.25726146,924.519012,317.5160565
,955,2,955_IT_Material,DE,IT,EMDEN,PONTEVICO,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,10.08588,45.27165,10.81521414,45.27613569,924.519012,4.088414573
,955,1,955_IT_Material,DE,IT,EMDEN,PONTEVICO,Straße,Straße,LKM,PONTEVICO,7.1721227,53.3647296,10.81521414,45.27613569,10.08588,45.27165,10.08588,45.27165,924.519012,57.23372908
,956,0,956_IT_Material,DE,IT,EMDEN,ROSSANA,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,7.43237,44.54406,10.31215847,51.25726146,981.4345245,317.5160565
,956,2,956_IT_Material,DE,IT,EMDEN,ROSSANA,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,7.43237,44.54406,10.81521414,45.27613569,981.4345245,0.003348938
,956,1,956_IT_Material,DE,IT,EMDEN,ROSSANA,Straße,Straße,LKM,ROSSANA,7.1721227,53.3647296,10.81521414,45.27613569,7.43237,44.54406,7.43237,44.54406,981.4345245,279.2331438
,957,0,957_IT_Material,DE,IT,EMDEN,ROSSANA (CN),Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,7.43194,44.54606,10.31215847,51.25726146,981.2116832,317.5160565
,957,2,957_IT_Material,DE,IT,EMDEN,ROSSANA (CN),Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,7.43194,44.54606,10.81521414,45.27613569,981.2116832,2.589348194
,957,1,957_IT_Material,DE,IT,EMDEN,ROSSANA (CN),Straße,Straße,LKM,ROSSANA (CN),7.1721227,53.3647296,10.81521414,45.27613569,7.43194,44.54606,7.43194,44.54606,981.2116832,279.1965642
,958,0,958_IT_Material,DE,IT,EMDEN,SAN BENEDETTO PO (MN),Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,10.9252392,45.0295388,10.31215847,51.25726146,966.1712975,317.5160565
,958,2,958_IT_Material,DE,IT,EMDEN,SAN BENEDETTO PO (MN),Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,10.9252392,45.0295388,10.81521414,45.27613569,966.1712975,0.796919184
,958,1,958_IT_Material,DE,IT,EMDEN,SAN BENEDETTO PO (MN),Straße,Straße,LKM,SAN BENEDETTO PO (MN),7.1721227,53.3647296,10.81521414,45.27613569,10.9252392,45.0295388,10.9252392,45.0295388,966.1712975,28.73918973
,959,0,959_IT_Material,DE,IT,EMDEN,SAN BERNARDO D'IVREA (TO),Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,7.5245,45.26,10.31215847,51.25726146,902.0111378,317.5160565
,959,2,959_IT_Material,DE,IT,EMDEN,SAN BERNARDO D'IVREA (TO),Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,7.5245,45.26,10.81521414,45.27613569,902.0111378,0.001181978
,959,1,959_IT_Material,DE,IT,EMDEN,SAN BERNARDO D'IVREA (TO),Straße,Straße,LKM,SAN BERNARDO D'IVREA (TO),7.1721227,53.3647296,10.81521414,45.27613569,7.5245,45.26,7.5245,45.26,902.0111378,258.2412258
,960,0,960_IT_Material,DE,IT,EMDEN,SAN SALVO,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,14.73102,42.04466,10.31215847,51.25726146,1378.71003,317.5160565
,960,2,960_IT_Material,DE,IT,EMDEN,SAN SALVO,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,14.73102,42.04466,10.81521414,45.27613569,1378.71003,5.401167124
,960,1,960_IT_Material,DE,IT,EMDEN,SAN SALVO,Straße,Straße,LKM,SAN SALVO,7.1721227,53.3647296,10.81521414,45.27613569,14.73102,42.04466,14.73102,42.04466,1378.71003,478.083681
,961,0,961_IT_Material,DE,IT,EMDEN,TOLMEZZO,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,13.01265,46.40625,10.31215847,51.25726146,879.7873779,317.5160565
,961,2,961_IT_Material,DE,IT,EMDEN,TOLMEZZO,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,13.01265,46.40625,10.81521414,45.27613569,879.7873779,0.282880455
,961,1,961_IT_Material,DE,IT,EMDEN,TOLMEZZO,Straße,Straße,LKM,TOLMEZZO,7.1721227,53.3647296,10.81521414,45.27613569,13.01265,46.40625,13.01265,46.40625,879.7873779,211.9270998
,962,0,962_IT_Material,DE,IT,EMDEN,TORBOLE CASAGLIA (BS),Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,10.11659,45.51362,10.31215847,51.25726146,8987.618222,3175.160565
,962,2,962_IT_Material,DE,IT,EMDEN,TORBOLE CASAGLIA (BS),Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,10.11659,45.51362,10.81521414,45.27613569,8987.618222,183.8467648
,962,1,962_IT_Material,DE,IT,EMDEN,TORBOLE CASAGLIA (BS),Straße,Straße,LKM,TORBOLE CASAGLIA (BS),7.1721227,53.3647296,10.81521414,45.27613569,10.11659,45.51362,10.11659,45.51362,8987.618222,607.3992815
,963,0,963_IT_Material,DE,IT,EMDEN,TREZZO SULL'ADDA,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,9.5203,45.60707,10.31215847,51.25726146,879.3653613,317.5160565
,963,2,963_IT_Material,DE,IT,EMDEN,TREZZO SULL'ADDA,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,9.5203,45.60707,10.81521414,45.27613569,879.3653613,12.387044
,963,1,963_IT_Material,DE,IT,EMDEN,TREZZO SULL'ADDA,Straße,Straße,LKM,TREZZO SULL'ADDA,7.1721227,53.3647296,10.81521414,45.27613569,9.5203,45.60707,9.5203,45.60707,879.3653613,107.7826441
,964,0,964_IT_Material,DE,IT,EMDEN,VEDUGGIO,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,9.26908,45.73547,10.31215847,51.25726146,861.9809452,317.5160565
,964,2,964_IT_Material,DE,IT,EMDEN,VEDUGGIO,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,9.26908,45.73547,10.81521414,45.27613569,861.9809452,0.01024381
,964,1,964_IT_Material,DE,IT,EMDEN,VEDUGGIO,Straße,Straße,LKM,VEDUGGIO,7.1721227,53.3647296,10.81521414,45.27613569,9.26908,45.73547,9.26908,45.73547,861.9809452,131.1719915
,965,0,965_IT_Material,DE,IT,EMDEN,VEDUGGIO CON COLZANO,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,9.27336,45.73492,10.31215847,51.25726146,1724.190259,635.0321131
,965,2,965_IT_Material,DE,IT,EMDEN,VEDUGGIO CON COLZANO,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,9.27336,45.73492,10.81521414,45.27613569,1724.190259,33.76756709
,965,1,965_IT_Material,DE,IT,EMDEN,VEDUGGIO CON COLZANO,Straße,Straße,LKM,VEDUGGIO CON COLZANO,7.1721227,53.3647296,10.81521414,45.27613569,9.27336,45.73492,9.27336,45.73492,1724.190259,261.6813329
,5,0,5_IT_Vehicle,DE,IT,EMDEN,VERONA,Schiene,Schiene,Bahn,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,10.98152,45.40886,10.31215847,51.25726146,24094.60771,8255.41747
,5,2,5_IT_Vehicle,DE,IT,EMDEN,VERONA,Schiene,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,10.98152,45.40886,10.81521414,45.27613569,24094.60771,12893.4111
,5,1,5_IT_Vehicle,DE,IT,EMDEN,VERONA,Schiene,Schiene,Bahn,VERONA,7.1721227,53.3647296,10.81521414,45.27613569,10.98152,45.40886,10.98152,45.40886,24094.60771,511.7966325
,966,0,966_IT_Material,DE,IT,EMDEN,VILLARBASSE,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,7.46953,45.04629,10.31215847,51.25726146,925.6670943,317.5160565
,966,2,966_IT_Material,DE,IT,EMDEN,VILLARBASSE,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,7.46953,45.04629,10.81521414,45.27613569,925.6670943,19.39095865
,966,1,966_IT_Material,DE,IT,EMDEN,VILLARBASSE,Straße,Straße,LKM,VILLARBASSE,7.1721227,53.3647296,10.81521414,45.27613569,7.46953,45.04629,7.46953,45.04629,925.6670943,264.2765344
,967,0,967_IT_Material,DE,IT,EMDEN,VILLASANTA,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,9.30662,45.60689,10.31215847,51.25726146,876.558406,317.5160565
,967,2,967_IT_Material,DE,IT,EMDEN,VILLASANTA,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,9.30662,45.60689,10.81521414,45.27613569,876.558406,2.150254559
,967,1,967_IT_Material,DE,IT,EMDEN,VILLASANTA,Straße,Straße,LKM,VILLASANTA,7.1721227,53.3647296,10.81521414,45.27613569,9.30662,45.60689,9.30662,45.60689,876.558406,123.6226254
,968,0,968_IT_Material,DE,IT,EMDEN,VILLASTELLONE (TO),Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,7.74462,44.92178,10.31215847,51.25726146,940.1452395,317.5160565
,968,2,968_IT_Material,DE,IT,EMDEN,VILLASTELLONE (TO),Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,7.74462,44.92178,10.81521414,45.27613569,940.1452395,0.467252096
,968,1,968_IT_Material,DE,IT,EMDEN,VILLASTELLONE (TO),Straße,Straße,LKM,VILLASTELLONE (TO),7.1721227,53.3647296,10.81521414,45.27613569,7.74462,44.92178,7.74462,44.92178,940.1452395,244.8633087
,969,0,969_IT_Material,DE,IT,EMDEN,VOLPIANO,Straße,Straße,LKM,Konso CE 1,7.1721227,53.3647296,7.1721227,53.3647296,7.77728,45.20145,10.31215847,51.25726146,909.1880756,317.5160565
,969,2,969_IT_Material,DE,IT,EMDEN,VOLPIANO,Straße,Schiene,Bahn,Konso IT 2,7.1721227,53.3647296,10.31215847,51.25726146,7.77728,45.20145,10.81521414,45.27613569,909.1880756,1.834612035
,969,1,969_IT_Material,DE,IT,EMDEN,VOLPIANO,Straße,Straße,LKM,VOLPIANO,7.1721227,53.3647296,10.81521414,45.27613569,7.77728,45.20145,7.77728,45.20145,909.1880756,238.6675285
,970,0,970_IT_Material,DE,IT,ENDINGEN,SANT AGATA BOLOGNESE,Straße,Straße,LKM,Konso CE 1,7.7066,48.14167,7.7066,48.14167,11.13498,44.66517,10.31215847,51.25726146,935.4910942,788.4142629
