TABLE NAME,COLUM NAME,COLUM NAME.1,COLUM NAME.2,COLUM NAME.3,2023-12-10 00:00:00,COLUM NAME.4,COLUM NAME.5,COLUM NAME.6,COLUM NAME.7,Unnamed: 10,COLUM NAME.8,Unnamed: 12,Unnamed: 13,Unnamed: 14,COLUM NAME.9
"(61, 378, 'Thursday-10-20', 'Sunday-12-08', true, 'Description Info: Route DEUEME002-TWNNTC   H'),",61,378,DEUEME002,TWNNTC   H,2022-10-20 00:00:00,2024-12-08 00:00:00,true,"TAIWAN, NEW TAIPEI CITY (TAIPE",121.5636796,25.0375198,Description Info: Route DEUEME002-TWNNTC   H,OK,61 378,DEUEME002 TWNNTC   H,154
"(61, 227, 'Friday-11-18', 'Wednesday-06-19', true, 'Description Info: Route DEUEME002-USABNC001'),",61,227,DEUEME002,USABNC001,2022-11-18 00:00:00,2024-06-19 00:00:00,true,"USA, BENICIA",-122.1585777,38.049365,Description Info: Route DEUEME002-USABNC001,OK,61 227,DEUEME002 USABNC001,155
"(61, 228, 'Sunday-07-16', 'Friday-03-01', true, 'Description Info: Route DEUEME002-USAHOU001'),",61,228,DEUEME002,USAHOU001,2023-07-16 00:00:00,2024-03-01 00:00:00,true,"USA, HOUSTON (PORSCHE)",-95.3676974,29.7589382,Description Info: Route DEUEME002-USAHOU001,OK,61 228,DEUEME002 USAHOU001,156
"(61, 229, 'Sunday-10-15', 'Saturday-05-17', true, 'Description Info: Route DEUEME002-USAJAX001'),",61,229,DEUEME002,USAJAX001,2023-10-15 00:00:00,2025-05-17 00:00:00,true,"USA, JACKSONVILLE",-81.655651,30.3321838,Description Info: Route DEUEME002-USAJAX001,OK,61 229,DEUEME002 USAJAX001,157
"(61, 230, 'Tuesday-02-15', 'Tuesday-04-01', true, 'Description Info: Route DEUEME002-USANKT001'),",61,230,DEUEME002,USANKT001,2022-02-15 00:00:00,2025-04-01 00:00:00,true,"USA, DAVISVILLE",-91.1851368,37.8078237,Description Info: Route DEUEME002-USANKT001,OK,61 230,DEUEME002 USANKT001,158
"(61, 231, 'Tuesday-02-22', 'Wednesday-04-16', true, 'Description Info: Route DEUEME002-USANLN001'),",61,231,DEUEME002,USANLN001,2022-02-22 00:00:00,2025-04-16 00:00:00,true,"USA, SAN DIEGO",-117.1627728,32.7174202,Description Info: Route DEUEME002-USANLN001,OK,61 231,DEUEME002 USANLN001,159
"(61, 232, 'Tuesday-12-27', 'Sunday-09-01', true, 'Description Info: Route DEUEME002-USAPPO001'),",61,232,DEUEME002,USAPPO001,2022-12-27 00:00:00,2024-09-01 00:00:00,true,"USA, BALTIMORE",-76.610759,39.2908816,Description Info: Route DEUEME002-USAPPO001,OK,61 232,DEUEME002 USAPPO001,160
"(62, 158, 'Friday-05-27', 'Tuesday-05-28', true, 'Description Info: Route DEUEME003-GBRGSY001'),",62,158,DEUEME003,GBRGSY001,2022-05-27 00:00:00,2024-05-28 00:00:00,true,Grimsby - GBA,-0.0864601,53.5757694,Description Info: Route DEUEME003-GBRGSY001,OK,62 158,DEUEME003 GBRGSY001,161
"(62, 160, 'Sunday-04-09', 'Wednesday-09-17', true, 'Description Info: Route DEUEME003-GBRSHS001'),",62,160,DEUEME003,GBRSHS001,2023-04-09 00:00:00,2025-09-17 00:00:00,true,Sheerness - GBA,0.824228108373436,51.3631787,Description Info: Route DEUEME003-GBRSHS001,OK,62 160,DEUEME003 GBRSHS001,162
"(63, 41, 'Monday-06-05', 'Thursday-07-04', true, 'Description Info: Route DEUEME004-DEU850   B'),",63,41,DEUEME004,DEU850   B,2023-06-05 00:00:00,2024-07-04 00:00:00,true,"AUTOVERMIETER AVIS, ETZIN",12.855098,52.5191107,Description Info: Route DEUEME004-DEU850   B,OK,63 41,DEUEME004 DEU850   B,163
"(67, 122, 'Sunday-11-27', 'Friday-07-11', true, 'Description Info: Route DEUFAB001-DEUWOB001 '),",67,122,DEUFAB001,DEUWOB001 ,2022-11-27 00:00:00,2025-07-11 00:00:00,true,Wolfsburg - Werk,10.79639,52.4354,Description Info: Route DEUFAB001-DEUWOB001 ,OK,67 122,DEUFAB001 DEUWOB001 ,164
"(70, 55, 'Thursday-03-03', 'Tuesday-11-04', true, 'Description Info: Route DEUGHU001-DEUDRS001'),",70,55,DEUGHU001,DEUDRS001,2022-03-03 00:00:00,2025-11-04 00:00:00,true,Dresden - GlÃ¤serne Manufaktur,13.75303,51.04402,Description Info: Route DEUGHU001-DEUDRS001,OK,70 55,DEUGHU001 DEUDRS001,165
"(70, 100, 'Thursday-06-02', 'Wednesday-06-17', true, 'Description Info: Route DEUGHU001-DEUNUE001'),",70,100,DEUGHU001,DEUNUE001,2022-06-02 00:00:00,2026-06-17 00:00:00,true,NÃ¼rnberg - Altmann,11.0975,49.41997,Description Info: Route DEUGHU001-DEUNUE001,OK,70 100,DEUGHU001 DEUNUE001,166
"(70, 127, 'Sunday-09-17', 'Thursday-12-26', true, 'Description Info: Route DEUGHU001-DEUZWI002'),",70,127,DEUGHU001,DEUZWI002,2023-09-17 00:00:00,2024-12-26 00:00:00,true,Zwickau - Kunden Service Center,12.47924,50.7471,Description Info: Route DEUGHU001-DEUZWI002,OK,70 127,DEUGHU001 DEUZWI002,167
"(75, 330, 'Wednesday-10-25', 'Sunday-04-05', true, 'Description Info: Route DEUHAJ001-AUTHIT001'),",75,330,DEUHAJ001,AUTHIT001,2023-10-25 00:00:00,2026-04-05 00:00:00,true,Hall in Tirol - GebrÃ¼der Weiss,11.4745,47.27467,Description Info: Route DEUHAJ001-AUTHIT001,OK,75 330,DEUHAJ001 AUTHIT001,168
"(75, 185, 'Saturday-02-04', 'Wednesday-07-30', true, 'Description Info: Route DEUHAJ001-AUTSWN001'),",75,185,DEUHAJ001,AUTSWN001,2023-02-04 00:00:00,2025-07-30 00:00:00,true,Strasswalchen - Lagermax,13.2524,47.98514,Description Info: Route DEUHAJ001-AUTSWN001,OK,75 185,DEUHAJ001 AUTSWN001,169
"(75, 186, 'Thursday-12-29', 'Friday-05-01', true, 'Description Info: Route DEUHAJ001-AUTWNR001'),",75,186,DEUHAJ001,AUTWNR001,2022-12-29 00:00:00,2026-05-01 00:00:00,true,Wiener Neustadt - HÃ¶dlmayr,16.22249,47.79864,Description Info: Route DEUHAJ001-AUTWNR001,OK,75 186,DEUHAJ001 AUTWNR001,170
"(75, 130, 'Saturday-10-14', 'Monday-11-02', true, 'Description Info: Route DEUHAJ001-BELESK001'),",75,130,DEUHAJ001,BELESK001,2023-10-14 00:00:00,2026-11-02 00:00:00,true,Erps-Kwerps (Kortenberg) - D'ieteren,4.56352,50.89092,Description Info: Route DEUHAJ001-BELESK001,OK,75 130,DEUHAJ001 BELESK001,171
"(75, 337, 'Saturday-05-27', 'Saturday-03-08', true, 'Description Info: Route DEUHAJ001-BELZEE001'),",75,337,DEUHAJ001,BELZEE001,2023-05-27 00:00:00,2025-03-08 00:00:00,true,ZeebrÃ¼gge - WWL,3.23388,51.31563,Description Info: Route DEUHAJ001-BELZEE001,OK,75 337,DEUHAJ001 BELZEE001,172
"(75, 187, 'Tuesday-12-20', 'Saturday-05-17', true, 'Description Info: Route DEUHAJ001-CHELPG001'),",75,187,DEUHAJ001,CHELPG001,2022-12-20 00:00:00,2025-05-17 00:00:00,true,Lupfig - AMAG,8.21115,47.44898,Description Info: Route DEUHAJ001-CHELPG001,OK,75 187,DEUHAJ001 CHELPG001,173
"(75, 188, 'Sunday-01-15', 'Sunday-08-09', true, 'Description Info: Route DEUHAJ001-CZEJNC001'),",75,188,DEUHAJ001,CZEJNC001,2023-01-15 00:00:00,2026-08-09 00:00:00,true,Jenec - HÃ¶dlmayr,14.21276,50.09375,Description Info: Route DEUHAJ001-CZEJNC001,OK,75 188,DEUHAJ001 CZEJNC001,174
"(75, 46, 'Tuesday-06-20', 'Saturday-10-04', true, 'Description Info: Route DEUHAJ001-DEUBRV001'),",75,46,DEUHAJ001,DEUBRV001,2023-06-20 00:00:00,2025-10-04 00:00:00,true,Bremerhaven - BLG,8.57301,53.57832,Description Info: Route DEUHAJ001-DEUBRV001,OK,75 46,DEUHAJ001 DEUBRV001,175
"(75, 49, 'Wednesday-02-15', 'Saturday-10-25', true, 'Description Info: Route DEUHAJ001-DEUCAN001'),",75,49,DEUHAJ001,DEUCAN001,2023-02-15 00:00:00,2025-10-25 00:00:00,true,Calden - DP Trading,9.37583,51.40303,Description Info: Route DEUHAJ001-DEUCAN001,OK,75 49,DEUHAJ001 DEUCAN001,176
"(75, 52, 'Saturday-06-18', 'Saturday-08-31', true, 'Description Info: Route DEUHAJ001-DEUDAR001'),",75,52,DEUHAJ001,DEUDAR001,2022-06-18 00:00:00,2024-08-31 00:00:00,true,Darmstadt - R+H,8.62598,49.88216,Description Info: Route DEUHAJ001-DEUDAR001,OK,75 52,DEUHAJ001 DEUDAR001,177
"(75, 60, 'Wednesday-10-26', 'Wednesday-09-30', true, 'Description Info: Route DEUHAJ001-DEUEME001'),",75,60,DEUHAJ001,DEUEME001,2022-10-26 00:00:00,2026-09-30 00:00:00,true,Emden - Werk,7.16983,53.35271,Description Info: Route DEUHAJ001-DEUEME001,OK,75 60,DEUHAJ001 DEUEME001,178
"(75, 61, 'Monday-09-04', 'Thursday-10-24', true, 'Description Info: Route DEUHAJ001-DEUEME002'),",75,61,DEUHAJ001,DEUEME002,2023-09-04 00:00:00,2024-10-24 00:00:00,true,Emden - AuÃŸenhafen,7.17683,53.33672,Description Info: Route DEUHAJ001-DEUEME002,OK,75 61,DEUHAJ001 DEUEME002,179
"(75, 62, 'Friday-08-26', 'Monday-06-02', true, 'Description Info: Route DEUHAJ001-DEUEME003'),",75,62,DEUHAJ001,DEUEME003,2022-08-26 00:00:00,2025-06-02 00:00:00,true,Emden - Binnenhafen,7.2088,53.34623,Description Info: Route DEUHAJ001-DEUEME003,OK,75 62,DEUHAJ001 DEUEME003,180
"(75, 66, 'Tuesday-05-03', 'Monday-08-11', true, 'Description Info: Route DEUHAJ001-DEUESS001'),",75,66,DEUHAJ001,DEUESS001,2022-05-03 00:00:00,2025-08-11 00:00:00,true,Essen - Helf,7.02835,51.4988,Description Info: Route DEUHAJ001-DEUESS001,OK,75 66,DEUHAJ001 DEUESS001,181
"(75, 67, 'Monday-02-21', 'Sunday-12-01', true, 'Description Info: Route DEUHAJ001-DEUFAB001'),",75,67,DEUHAJ001,DEUFAB001,2022-02-21 00:00:00,2024-12-01 00:00:00,true,Wolfsburg (MLW Fallersleben) - Mosolf,10.69512,52.42378,Description Info: Route DEUHAJ001-DEUFAB001,OK,75 67,DEUHAJ001 DEUFAB001,182
"(75, 70, 'Saturday-10-29', 'Saturday-10-18', true, 'Description Info: Route DEUHAJ001-DEUGHU001'),",75,70,DEUHAJ001,DEUGHU001,2022-10-29 00:00:00,2025-10-18 00:00:00,true,Glauchau - SAT (Mosolf),12.54086,50.82872,Description Info: Route DEUHAJ001-DEUGHU001,OK,75 70,DEUHAJ001 DEUGHU001,183
"(75, 71, 'Tuesday-05-30', 'Thursday-10-03', true, 'Description Info: Route DEUHAJ001-DEUGIG001'),",75,71,DEUHAJ001,DEUGIG001,2023-05-30 00:00:00,2024-10-03 00:00:00,true,Ginsheim-Gustavsburg - Frankenbach,8.33922,49.99216,Description Info: Route DEUHAJ001-DEUGIG001,OK,75 71,DEUHAJ001 DEUGIG001,184
"(75, 76, 'Wednesday-07-06', 'Monday-06-10', true, 'Description Info: Route DEUHAJ001-DEUHAJ002'),",75,76,DEUHAJ001,DEUHAJ002,2022-07-06 00:00:00,2024-06-10 00:00:00,true,Hannover - Schwarze Heide,9.64926,52.42712,Description Info: Route DEUHAJ001-DEUHAJ002,OK,75 76,DEUHAJ001 DEUHAJ002,185
"(75, 79, 'Friday-06-16', 'Friday-01-02', true, 'Description Info: Route DEUHAJ001-DEUHAM001'),",75,79,DEUHAJ001,DEUHAM001,2023-06-16 00:00:00,2026-01-02 00:00:00,true,Hamburg - BLG,9.94394,53.50578,Description Info: Route DEUHAJ001-DEUHAM001,OK,75 79,DEUHAJ001 DEUHAM001,186
"(75, 84, 'Wednesday-05-04', 'Friday-01-23', true, 'Description Info: Route DEUHAJ001-DEUILG001'),",75,84,DEUHAJ001,DEUILG001,2022-05-04 00:00:00,2026-01-23 00:00:00,true,Illingen - Mosolf,8.94191,48.95471,Description Info: Route DEUHAJ001-DEUILG001,OK,75 84,DEUHAJ001 DEUILG001,187
"(75, 87, 'Monday-06-27', 'Saturday-05-24', true, 'Description Info: Route DEUHAJ001-DEUKAS001'),",75,87,DEUHAJ001,DEUKAS001,2022-06-27 00:00:00,2025-05-24 00:00:00,true,Kassel-Waldau - Formel D,9.50042,51.27942,Description Info: Route DEUHAJ001-DEUKAS001,OK,75 87,DEUHAJ001 DEUKAS001,188
"(75, 88, 'Sunday-04-24', 'Monday-03-24', true, 'Description Info: Route DEUHAJ001-DEUKIP001'),",75,88,DEUHAJ001,DEUKIP001,2022-04-24 00:00:00,2025-03-24 00:00:00,true,Kippenheim - Mosolf,7.83364,48.32345,Description Info: Route DEUHAJ001-DEUKIP001,OK,75 88,DEUHAJ001 DEUKIP001,189
"(75, 91, 'Thursday-02-10', 'Friday-05-30', true, 'Description Info: Route DEUHAJ001-DEULBC002'),",75,91,DEUHAJ001,DEULBC002,2022-02-10 00:00:00,2025-05-30 00:00:00,true,LÃ¼beck (TravemÃ¼nde) - LHG Skandinavienkai,10.83853,53.93406,Description Info: Route DEUHAJ001-DEULBC002,OK,75 91,DEUHAJ001 DEULBC002,190
"(75, 93, 'Friday-10-06', 'Sunday-09-07', true, 'Description Info: Route DEUHAJ001-DEULEH001'),",75,93,DEUHAJ001,DEULEH001,2023-10-06 00:00:00,2025-09-07 00:00:00,true,Lehrte (Aligse) - CAT,9.97578,52.39472,Description Info: Route DEUHAJ001-DEULEH001,OK,75 93,DEUHAJ001 DEULEH001,191
"(75, 97, 'Monday-01-24', 'Saturday-07-12', true, 'Description Info: Route DEUHAJ001-DEUNDS001'),",75,97,DEUHAJ001,DEUNDS001,2022-01-24 00:00:00,2025-07-12 00:00:00,true,Neuseddin - CAT,13.00601,52.2889,Description Info: Route DEUHAJ001-DEUNDS001,OK,75 97,DEUHAJ001 DEUNDS001,192
"(75, 99, 'Tuesday-12-20', 'Friday-10-18', true, 'Description Info: Route DEUHAJ001-DEUNSS001'),",75,99,DEUHAJ001,DEUNSS001,2022-12-20 00:00:00,2024-10-18 00:00:00,true,Neuss - Autoterminal Neuss,6.7142,51.21054,Description Info: Route DEUHAJ001-DEUNSS001,OK,75 99,DEUHAJ001 DEUNSS001,193
"(75, 100, 'Saturday-01-14', 'Thursday-11-13', true, 'Description Info: Route DEUHAJ001-DEUNUE001'),",75,100,DEUHAJ001,DEUNUE001,2023-01-14 00:00:00,2025-11-13 00:00:00,true,NÃ¼rnberg - Altmann,11.0975,49.41997,Description Info: Route DEUHAJ001-DEUNUE001,OK,75 100,DEUHAJ001 DEUNUE001,194
"(75, 102, 'Friday-07-29', 'Saturday-09-28', true, 'Description Info: Route DEUHAJ001-DEUOSN002'),",75,102,DEUHAJ001,DEUOSN002,2022-07-29 00:00:00,2024-09-28 00:00:00,true,OsnabrÃ¼ck - CAT,8.09121,52.26288,Description Info: Route DEUHAJ001-DEUOSN002,OK,75 102,DEUHAJ001 DEUOSN002,195
"(75, 105, 'Saturday-10-15', 'Thursday-11-12', true, 'Description Info: Route DEUHAJ001-DEURDN001'),",75,105,DEUHAJ001,DEURDN001,2022-10-15 00:00:00,2026-11-12 00:00:00,true,Rehden - BTR,8.4804901,52.624975,Description Info: Route DEUHAJ001-DEURDN001,OK,75 105,DEUHAJ001 DEURDN001,196
"(75, 109, 'Monday-08-08', 'Saturday-03-21', true, 'Description Info: Route DEUHAJ001-DEURKW001'),",75,109,DEUHAJ001,DEURKW001,2022-08-08 00:00:00,2026-03-21 00:00:00,true,Rackwitz - SAT (Mosolf),12.38247,51.44049,Description Info: Route DEUHAJ001-DEURKW001,OK,75 109,DEUHAJ001 DEURKW001,197
"(75, 110, 'Friday-07-15', 'Friday-11-13', true, 'Description Info: Route DEUHAJ001-DEUSAR001'),",75,110,DEUHAJ001,DEUSAR001,2022-07-15 00:00:00,2026-11-13 00:00:00,true,Salzgitter - Werk,10.4165528,52.1803852,Description Info: Route DEUHAJ001-DEUSAR001,OK,75 110,DEUHAJ001 DEUSAR001,198
"(75, 120, 'Thursday-11-10', 'Monday-03-25', true, 'Description Info: Route DEUHAJ001-DEUWLZ001'),",75,120,DEUHAJ001,DEUWLZ001,2022-11-10 00:00:00,2024-03-25 00:00:00,true,Wolnzach - Altmann,11.63098,48.5935,Description Info: Route DEUHAJ001-DEUWLZ001,OK,75 120,DEUHAJ001 DEUWLZ001,199
"(75, 345, 'Wednesday-08-17', 'Wednesday-04-08', true, 'Description Info: Route DEUHAJ001-DNKRNG001'),",75,345,DEUHAJ001,DNKRNG001,2022-08-17 00:00:00,2026-04-08 00:00:00,true,Ringsted - Dansk Auto Logik,11.81151,55.43573,Description Info: Route DEUHAJ001-DNKRNG001,OK,75 345,DEUHAJ001 DNKRNG001,200
"(75, 195, 'Sunday-09-04', 'Sunday-05-10', true, 'Description Info: Route DEUHAJ001-DNKVDP001'),",75,195,DEUHAJ001,DNKVDP001,2022-09-04 00:00:00,2026-05-10 00:00:00,true,Vamdrup - Dansk Auto Logik,9.31196,55.43712,Description Info: Route DEUHAJ001-DNKVDP001,OK,75 195,DEUHAJ001 DNKVDP001,201
"(75, 154, 'Thursday-01-12', 'Thursday-07-25', true, 'Description Info: Route DEUHAJ001-ESPTAR001'),",75,154,DEUHAJ001,ESPTAR001,2023-01-12 00:00:00,2024-07-25 00:00:00,true,Tarragona - Berge Gefco,1.25027,41.1092,Description Info: Route DEUHAJ001-ESPTAR001,OK,75 154,DEUHAJ001 ESPTAR001,202
"(75, 425, 'Tuesday-08-16', 'Sunday-03-17', true, 'Description Info: Route DEUHAJ001-FRAWV9001'),",75,425,DEUHAJ001,FRAWV9001,2022-08-16 00:00:00,2024-03-17 00:00:00,true,Wavrin - CAT,2.93585,50.55636,Description Info: Route DEUHAJ001-FRAWV9001,OK,75 425,DEUHAJ001 FRAWV9001,203
"(75, 190, 'Tuesday-07-25', 'Sunday-10-11', true, 'Description Info: Route DEUHAJ001-HRVLUK001'),",75,190,DEUHAJ001,HRVLUK001,2023-07-25 00:00:00,2026-10-11 00:00:00,true,Lagermax Lagerplatz Luka ,16.6081032,43.5146404,Description Info: Route DEUHAJ001-HRVLUK001,OK,75 190,DEUHAJ001 HRVLUK001,204
"(75, 191, 'Sunday-06-05', 'Tuesday-03-17', true, 'Description Info: Route DEUHAJ001-HUNBUA001'),",75,191,DEUHAJ001,HUNBUA001,2022-06-05 00:00:00,2026-03-17 00:00:00,true,BudaÃ¶rs - Lagermax,18.97077,47.44662,Description Info: Route DEUHAJ001-HUNBUA001,OK,75 191,DEUHAJ001 HUNBUA001,205
"(75, 202, 'Wednesday-01-19', 'Saturday-11-16', true, 'Description Info: Route DEUHAJ001-ITAPEF001'),",75,202,DEUHAJ001,ITAPEF001,2022-01-19 00:00:00,2024-11-16 00:00:00,true,Piadena - Altmann,10.36434,45.12519,Description Info: Route DEUHAJ001-ITAPEF001,OK,75 202,DEUHAJ001 ITAPEF001,206
"(75, 192, 'Thursday-02-16', 'Thursday-10-02', true, 'Description Info: Route DEUHAJ001-ITAVRN001'),",75,192,DEUHAJ001,ITAVRN001,2023-02-16 00:00:00,2025-10-02 00:00:00,true,Verona - Bertani,10.93306,45.41978,Description Info: Route DEUHAJ001-ITAVRN001,OK,75 192,DEUHAJ001 ITAVRN001,207
"(75, 332, 'Saturday-11-04', 'Friday-03-27', true, 'Description Info: Route DEUHAJ001-LUXHOW001'),",75,332,DEUHAJ001,LUXHOW001,2023-11-04 00:00:00,2026-03-27 00:00:00,true,Howald - Losch,6.13016,49.57698,Description Info: Route DEUHAJ001-LUXHOW001,OK,75 332,DEUHAJ001 LUXHOW001,208
"(75, 193, 'Tuesday-11-21', 'Friday-01-03', true, 'Description Info: Route DEUHAJ001-NLDLEU001'),",75,193,DEUHAJ001,NLDLEU001,2023-11-21 00:00:00,2025-01-03 00:00:00,true,Leusden - Pon Logistics,5.41336,52.12079,Description Info: Route DEUHAJ001-NLDLEU001,OK,75 193,DEUHAJ001 NLDLEU001,209
"(75, 167, 'Tuesday-05-17', 'Thursday-03-07', true, 'Description Info: Route DEUHAJ001-POLSRZ001'),",75,167,DEUHAJ001,POLSRZ001,2022-05-17 00:00:00,2024-03-07 00:00:00,true,Swarzedz - STS,17.09652,52.39988,Description Info: Route DEUHAJ001-POLSRZ001,OK,75 167,DEUHAJ001 POLSRZ001,210
"(75, 224, 'Friday-10-21', 'Friday-10-30', true, 'Description Info: Route DEUHAJ001-ROUCUT001'),",75,224,DEUHAJ001,ROUCUT001,2022-10-21 00:00:00,2026-10-30 00:00:00,true,Curtici - Lagermax,21.30015,46.33131,Description Info: Route DEUHAJ001-ROUCUT001,OK,75 224,DEUHAJ001 ROUCUT001,211
"(75, 179, 'Tuesday-02-07', 'Wednesday-07-08', true, 'Description Info: Route DEUHAJ001-SVKBTS002'),",75,179,DEUHAJ001,SVKBTS002,2023-02-07 00:00:00,2026-07-08 00:00:00,true,Bratislava - Lagermax,17.18321,48.21971,Description Info: Route DEUHAJ001-SVKBTS002,OK,75 179,DEUHAJ001 SVKBTS002,212
"(75, 181, 'Sunday-01-29', 'Friday-12-18', true, 'Description Info: Route DEUHAJ001-SVNKOP001'),",75,181,DEUHAJ001,SVNKOP001,2023-01-29 00:00:00,2026-12-18 00:00:00,true,Koper - BLG,13.7426,45.54591,Description Info: Route DEUHAJ001-SVNKOP001,OK,75 181,DEUHAJ001 SVNKOP001,213
"(80, 250, 'Tuesday-06-21', 'Thursday-05-07', true, 'Description Info: Route DEUHAM002-ARE4220  H'),",80,250,DEUHAM002,ARE4220  H,2022-06-21 00:00:00,2026-05-07 00:00:00,true,JEBEL ALI,55.07,24.9931,Description Info: Route DEUHAM002-ARE4220  H,OK,80 250,DEUHAM002 ARE4220  H,214
"(80, 253, 'Tuesday-10-11', 'Friday-05-24', true, 'Description Info: Route DEUHAM002-ARGZAE001'),",80,253,DEUHAM002,ARGZAE001,2022-10-11 00:00:00,2024-05-24 00:00:00,true,"ARGENTINIEN, HAFEN ZARATE",-59.0245097,-34.0954713,Description Info: Route DEUHAM002-ARGZAE001,OK,80 253,DEUHAM002 ARGZAE001,215
"(80, 382, 'Monday-12-11', 'Tuesday-08-13', true, 'Description Info: Route DEUHAM002-BRAPNG001'),",80,382,DEUHAM002,BRAPNG001,2023-12-11 00:00:00,2024-08-13 00:00:00,true,Paranagua - VW do Brasil,-48.5204371,-25.5035352,Description Info: Route DEUHAM002-BRAPNG001,OK,80 382,DEUHAM002 BRAPNG001,216
"(80, 396, 'Thursday-03-09', 'Sunday-04-13', true, 'Description Info: Route DEUHAM002-BRAVI    K'),",80,396,DEUHAM002,BRAVI    K,2023-03-09 00:00:00,2025-04-13 00:00:00,true,"BRASILIEN, VITORIA",-40.3376682,-20.3200917,Description Info: Route DEUHAM002-BRAVI    K,OK,80 396,DEUHAM002 BRAVI    K,217
"(80, 397, 'Wednesday-05-24', 'Saturday-06-20', true, 'Description Info: Route DEUHAM002-BRAVIX   H'),",80,397,DEUHAM002,BRAVIX   H,2023-05-24 00:00:00,2026-06-20 00:00:00,true,VITORIA HAFEN,-40.3376682,-20.3200917,Description Info: Route DEUHAM002-BRAVIX   H,OK,80 397,DEUHAM002 BRAVIX   H,218
"(80, 398, 'Wednesday-05-24', 'Wednesday-09-30', true, 'Description Info: Route DEUHAM002-GHATEM001'),",80,398,DEUHAM002,GHATEM001,2023-05-24 00:00:00,2026-09-30 00:00:00,true,TEMA,-0.0096592,5.6596441,Description Info: Route DEUHAM002-GHATEM001,OK,80 398,DEUHAM002 GHATEM001,219
"(80, 402, 'Sunday-11-12', 'Friday-04-26', true, 'Description Info: Route DEUHAM002-URY3180  H'),",80,402,DEUHAM002,URY3180  H,2023-11-12 00:00:00,2024-04-26 00:00:00,true,"URUGUAY, HAFEN MONTEVIDEO",-56.1913095,-34.9058916,Description Info: Route DEUHAM002-URY3180  H,OK,80 402,DEUHAM002 URY3180  H,220
"(85, 330, 'Sunday-05-01', 'Monday-11-23', true, 'Description Info: Route DEUING001-AUTHIT001'),",85,330,DEUING001,AUTHIT001,2022-05-01 00:00:00,2026-11-23 00:00:00,true,Hall in Tirol - GebrÃ¼der Weiss,11.4745,47.27467,Description Info: Route DEUING001-AUTHIT001,OK,85 330,DEUING001 AUTHIT001,221
"(85, 185, 'Wednesday-05-04', 'Sunday-05-26', true, 'Description Info: Route DEUING001-AUTSWN001'),",85,185,DEUING001,AUTSWN001,2022-05-04 00:00:00,2024-05-26 00:00:00,true,Strasswalchen - Lagermax,13.2524,47.98514,Description Info: Route DEUING001-AUTSWN001,OK,85 185,DEUING001 AUTSWN001,222
"(85, 186, 'Saturday-03-12', 'Monday-11-17', true, 'Description Info: Route DEUING001-AUTWNR001'),",85,186,DEUING001,AUTWNR001,2022-03-12 00:00:00,2025-11-17 00:00:00,true,Wiener Neustadt - HÃ¶dlmayr,16.22249,47.79864,Description Info: Route DEUING001-AUTWNR001,OK,85 186,DEUING001 AUTWNR001,223
"(85, 187, 'Saturday-03-05', 'Friday-06-19', true, 'Description Info: Route DEUING001-CHELPG001'),",85,187,DEUING001,CHELPG001,2022-03-05 00:00:00,2026-06-19 00:00:00,true,Lupfig - AMAG,8.21115,47.44898,Description Info: Route DEUING001-CHELPG001,OK,85 187,DEUING001 CHELPG001,224
"(85, 188, 'Saturday-09-09', 'Saturday-11-23', true, 'Description Info: Route DEUING001-CZEJNC001'),",85,188,DEUING001,CZEJNC001,2023-09-09 00:00:00,2024-11-23 00:00:00,true,Jenec - HÃ¶dlmayr,14.21276,50.09375,Description Info: Route DEUING001-CZEJNC001,OK,85 188,DEUING001 CZEJNC001,225
"(85, 46, 'Friday-07-28', 'Tuesday-10-27', true, 'Description Info: Route DEUING001-DEUBRV001'),",85,46,DEUING001,DEUBRV001,2023-07-28 00:00:00,2026-10-27 00:00:00,true,Bremerhaven - BLG,8.57301,53.57832,Description Info: Route DEUING001-DEUBRV001,OK,85 46,DEUING001 DEUBRV001,226
"(85, 49, 'Wednesday-09-28', 'Sunday-08-10', true, 'Description Info: Route DEUING001-DEUCAN001'),",85,49,DEUING001,DEUCAN001,2022-09-28 00:00:00,2025-08-10 00:00:00,true,Calden - DP Trading,9.37583,51.40303,Description Info: Route DEUING001-DEUCAN001,OK,85 49,DEUING001 DEUCAN001,227
"(85, 52, 'Thursday-09-01', 'Friday-07-24', true, 'Description Info: Route DEUING001-DEUDAR001'),",85,52,DEUING001,DEUDAR001,2022-09-01 00:00:00,2026-07-24 00:00:00,true,Darmstadt - R+H,8.62598,49.88216,Description Info: Route DEUING001-DEUDAR001,OK,85 52,DEUING001 DEUDAR001,228
"(85, 60, 'Thursday-09-07', 'Friday-08-28', true, 'Description Info: Route DEUING001-DEUEME001'),",85,60,DEUING001,DEUEME001,2023-09-07 00:00:00,2026-08-28 00:00:00,true,Emden - Werk,7.16983,53.35271,Description Info: Route DEUING001-DEUEME001,OK,85 60,DEUING001 DEUEME001,229
"(85, 61, 'Tuesday-08-30', 'Thursday-08-08', true, 'Description Info: Route DEUING001-DEUEME002'),",85,61,DEUING001,DEUEME002,2022-08-30 00:00:00,2024-08-08 00:00:00,true,Emden - AuÃŸenhafen,7.17683,53.33672,Description Info: Route DEUING001-DEUEME002,OK,85 61,DEUING001 DEUEME002,230
