CODE_Origin,CODE_Destination,Date,Transport_Mode,Volume,Capacity,Daily_Capacity
Almacen 433,Almacen 655,2024-04-10,Tren,1.0,821.0,117.0
Almacen 433,Almacen 655,2024-04-11,Tren,2.0,821.0,117.0
Almacen 433,Almacen 655,2024-04-12,Tren,2.0,821.0,117.0
Almacen 433,Almacen 655,2024-04-13,Tren,2.0,821.0,117.0
Almacen 433,Almacen 655,2024-04-17,Tren,2.0,821.0,117.0
Almacen 433,Almacen 663,2024-03-20,Tren,2.0,358.0,51.0
Almacen 433,Almacen 663,2024-03-21,Tren,14.0,358.0,51.0
Almacen 433,Almacen 663,2024-03-22,Tren,10.0,358.0,51.0
Almacen 433,Almacen 663,2024-03-23,Tren,8.0,358.0,51.0
Almacen 433,Almacen 663,2024-03-24,Tren,8.0,358.0,51.0
Almacen 433,Almacen 663,2024-03-25,Tren,1.0,358.0,51.0
Almacen 433,Almacen 663,2024-03-27,Tren,9.0,358.0,51.0
Almacen 433,Almacen 663,2024-03-28,Tren,4.0,358.0,51.0
Almacen 433,Almacen 663,2024-03-29,Tren,2.0,358.0,51.0
Almacen 433,Almacen 663,2024-03-30,Tren,13.0,358.0,51.0
Almacen 433,Almacen 663,2024-03-31,Tren,19.0,358.0,51.0
Almacen 433,Almacen 663,2024-04-03,Tren,12.0,358.0,51.0
Almacen 433,Almacen 663,2024-04-04,Tren,26.0,358.0,51.0
Almacen 433,Almacen 663,2024-04-05,Tren,17.0,358.0,51.0
Almacen 433,Almacen 663,2024-04-06,Tren,22.0,358.0,51.0
Almacen 433,Almacen 663,2024-04-07,Tren,18.0,358.0,51.0
Almacen 433,Almacen 663,2024-04-10,Tren,3.0,358.0,51.0
Almacen 433,Almacen 663,2024-04-11,Tren,10.0,358.0,51.0
Almacen 433,Almacen 663,2024-04-12,Tren,8.0,358.0,51.0
Almacen 433,Almacen 663,2024-04-13,Tren,14.0,358.0,51.0
Almacen 433,Almacen 663,2024-04-14,Tren,14.0,358.0,51.0
Almacen 433,Almacen 663,2024-04-17,Tren,16.0,358.0,51.0
Almacen 433,Almacen 664,2024-03-21,Tren,41.0,296.0,42.0
Almacen 433,Almacen 664,2024-03-22,Tren,24.0,296.0,42.0
Almacen 433,Almacen 664,2024-03-23,Tren,68.0,296.0,42.0
Almacen 433,Almacen 664,2024-03-24,Tren,28.0,296.0,42.0
Almacen 433,Almacen 664,2024-03-27,Tren,26.0,296.0,42.0
Almacen 433,Almacen 664,2024-03-28,Tren,30.0,296.0,42.0
Almacen 433,Almacen 664,2024-03-29,Tren,23.0,296.0,42.0
Almacen 433,Almacen 664,2024-03-30,Tren,9.0,296.0,42.0
Almacen 433,Almacen 669,2024-03-21,Camion,38.0,110.0,16.0
Almacen 433,Almacen 669,2024-03-22,Camion,24.0,110.0,16.0
Almacen 433,Almacen 669,2024-03-23,Camion,16.0,110.0,16.0
Almacen 433,Almacen 669,2024-03-24,Camion,11.0,110.0,16.0
Almacen 433,Almacen 669,2024-03-27,Camion,14.0,110.0,16.0
Almacen 433,Almacen 669,2024-03-28,Camion,13.0,110.0,16.0
Almacen 433,Almacen 669,2024-03-29,Camion,26.0,110.0,16.0
Almacen 433,Almacen 669,2024-03-30,Camion,9.0,110.0,16.0
Almacen 433,Almacen 669,2024-03-31,Camion,24.0,110.0,16.0
Almacen 433,Almacen 669,2024-04-03,Camion,36.0,110.0,16.0
Almacen 433,Almacen 669,2024-04-04,Camion,26.0,110.0,16.0
Almacen 433,Almacen 669,2024-04-05,Camion,17.0,110.0,16.0
Almacen 433,Almacen 669,2024-04-06,Camion,24.0,110.0,16.0
Almacen 433,Almacen 669,2024-04-07,Camion,22.0,110.0,16.0
Almacen 433,Almacen 669,2024-04-10,Camion,14.0,110.0,16.0
Almacen 433,Almacen 669,2024-04-11,Camion,18.0,110.0,16.0
Almacen 433,Almacen 669,2024-04-12,Camion,16.0,110.0,16.0
Almacen 433,Almacen 669,2024-04-13,Camion,20.0,110.0,16.0
Almacen 433,Almacen 669,2024-04-14,Camion,25.0,110.0,16.0
Almacen 433,Almacen 669,2024-04-17,Camion,25.0,110.0,16.0
Almacen 433,Almacen 680,2024-03-20,Camion,2.0,43.0,6.0
Almacen 433,Almacen 680,2024-03-21,Camion,137.0,43.0,6.0
Almacen 433,Almacen 680,2024-03-22,Camion,31.0,43.0,6.0
Almacen 433,Almacen 680,2024-03-23,Camion,16.0,43.0,6.0
Almacen 433,Almacen 680,2024-03-24,Camion,23.0,43.0,6.0
Almacen 433,Almacen 680,2024-03-25,Camion,6.0,43.0,6.0
Almacen 433,Almacen 680,2024-03-26,Camion,1.0,43.0,6.0
Almacen 433,Almacen 680,2024-03-27,Camion,8.0,43.0,6.0
Almacen 433,Almacen 680,2024-03-28,Camion,9.0,43.0,6.0
Almacen 433,Almacen 680,2024-03-29,Camion,7.0,43.0,6.0
Almacen 433,Almacen 680,2024-03-30,Camion,16.0,43.0,6.0
Almacen 433,Almacen 680,2024-03-31,Camion,12.0,43.0,6.0
Almacen 433,Almacen 680,2024-04-03,Camion,17.0,43.0,6.0
Almacen 433,Almacen 680,2024-04-04,Camion,15.0,43.0,6.0
Almacen 433,Almacen 680,2024-04-05,Camion,10.0,43.0,6.0
Almacen 433,Almacen 680,2024-04-06,Camion,9.0,43.0,6.0
Almacen 433,Almacen 680,2024-04-07,Camion,10.0,43.0,6.0
Almacen 433,Almacen 680,2024-04-10,Camion,13.0,43.0,6.0
Almacen 433,Almacen 680,2024-04-11,Camion,11.0,43.0,6.0
Almacen 433,Almacen 680,2024-04-12,Camion,15.0,43.0,6.0
Almacen 433,Almacen 680,2024-04-13,Camion,10.0,43.0,6.0
Almacen 433,Almacen 680,2024-04-14,Camion,15.0,43.0,6.0
Almacen 433,Almacen 680,2024-04-17,Camion,11.0,43.0,6.0
Almacen 433,Almacen 682,2024-03-20,Tren,1.0,94.0,13.0
Almacen 433,Almacen 682,2024-03-21,Tren,3.0,94.0,13.0
Almacen 433,Almacen 682,2024-03-22,Tren,4.0,94.0,13.0
Almacen 433,Almacen 682,2024-03-23,Tren,1.0,94.0,13.0
Almacen 433,Almacen 682,2024-03-24,Tren,2.0,94.0,13.0
Almacen 433,Almacen 682,2024-03-26,Tren,1.0,94.0,13.0
Almacen 433,Almacen 682,2024-03-27,Tren,2.0,94.0,13.0
Almacen 433,Almacen 682,2024-03-29,Tren,1.0,94.0,13.0
Almacen 433,Almacen 682,2024-03-30,Tren,4.0,94.0,13.0
Almacen 433,Almacen 682,2024-03-31,Tren,4.0,94.0,13.0
Almacen 433,Almacen 682,2024-04-03,Tren,5.0,94.0,13.0
Almacen 433,Almacen 682,2024-04-04,Tren,4.0,94.0,13.0
Almacen 433,Almacen 682,2024-04-05,Tren,1.0,94.0,13.0
Almacen 433,Almacen 682,2024-04-06,Tren,3.0,94.0,13.0
Almacen 433,Almacen 682,2024-04-07,Tren,9.0,94.0,13.0
Almacen 433,Almacen 682,2024-04-10,Tren,4.0,94.0,13.0
Almacen 433,Almacen 682,2024-04-11,Tren,4.0,94.0,13.0
Almacen 433,Almacen 682,2024-04-12,Tren,4.0,94.0,13.0
Almacen 433,Almacen 682,2024-04-13,Tren,3.0,94.0,13.0
Almacen 433,Almacen 682,2024-04-14,Tren,4.0,94.0,13.0
Almacen 433,Almacen 682,2024-04-17,Tren,3.0,94.0,13.0
Almacen 433,Almacen 683,2024-03-21,Camion,14.0,28.0,4.0
Almacen 433,Almacen 683,2024-03-22,Camion,8.0,28.0,4.0
Almacen 433,Almacen 683,2024-03-23,Camion,1.0,28.0,4.0
Almacen 433,Almacen 683,2024-03-27,Camion,3.0,28.0,4.0
Almacen 433,Almacen 683,2024-03-28,Camion,1.0,28.0,4.0
Almacen 433,Almacen 683,2024-03-29,Camion,5.0,28.0,4.0
Almacen 433,Almacen 683,2024-03-30,Camion,3.0,28.0,4.0
Almacen 433,Almacen 683,2024-03-31,Camion,9.0,28.0,4.0
Almacen 433,Almacen 683,2024-04-03,Camion,3.0,28.0,4.0
Almacen 433,Almacen 683,2024-04-04,Camion,1.0,28.0,4.0
Almacen 433,Almacen 683,2024-04-05,Camion,2.0,28.0,4.0
Almacen 433,Almacen 683,2024-04-06,Camion,7.0,28.0,4.0
Almacen 433,Almacen 683,2024-04-07,Camion,5.0,28.0,4.0
Almacen 433,Almacen 683,2024-04-10,Camion,4.0,28.0,4.0
Almacen 433,Almacen 683,2024-04-11,Camion,4.0,28.0,4.0
Almacen 433,Almacen 683,2024-04-12,Camion,7.0,28.0,4.0
Almacen 433,Almacen 683,2024-04-13,Camion,9.0,28.0,4.0
Almacen 433,Almacen 683,2024-04-14,Camion,8.0,28.0,4.0
Almacen 433,Almacen 683,2024-04-17,Camion,9.0,28.0,4.0
Almacen 433,Almacen 691,2024-03-21,Camion,32.0,49.0,7.0
Almacen 433,Almacen 691,2024-03-22,Camion,12.0,49.0,7.0
Almacen 433,Almacen 691,2024-03-23,Camion,11.0,49.0,7.0
Almacen 433,Almacen 691,2024-03-24,Camion,14.0,49.0,7.0
Almacen 433,Almacen 691,2024-03-27,Camion,6.0,49.0,7.0
Almacen 433,Almacen 691,2024-03-28,Camion,11.0,49.0,7.0
Almacen 433,Almacen 691,2024-03-29,Camion,3.0,49.0,7.0
Almacen 433,Almacen 691,2024-03-30,Camion,12.0,49.0,7.0
Almacen 433,Almacen 691,2024-03-31,Camion,14.0,49.0,7.0
Almacen 433,Almacen 691,2024-04-03,Camion,8.0,49.0,7.0
Almacen 433,Almacen 691,2024-04-04,Camion,16.0,49.0,7.0
Almacen 433,Almacen 691,2024-04-05,Camion,17.0,49.0,7.0
Almacen 433,Almacen 691,2024-04-06,Camion,17.0,49.0,7.0
Almacen 433,Almacen 691,2024-04-07,Camion,15.0,49.0,7.0
Almacen 433,Almacen 691,2024-04-10,Camion,12.0,49.0,7.0
Almacen 433,Almacen 691,2024-04-11,Camion,7.0,49.0,7.0
Almacen 433,Almacen 691,2024-04-12,Camion,12.0,49.0,7.0
Almacen 433,Almacen 691,2024-04-13,Camion,13.0,49.0,7.0
Almacen 433,Almacen 691,2024-04-14,Camion,18.0,49.0,7.0
Almacen 433,Almacen 691,2024-04-17,Camion,21.0,49.0,7.0
Almacen 433,Almacen 694,2024-03-21,Camion,53.0,51.0,7.0
Almacen 433,Almacen 694,2024-03-22,Camion,34.0,51.0,7.0
Almacen 433,Almacen 694,2024-03-23,Camion,16.0,51.0,7.0
Almacen 433,Almacen 694,2024-03-24,Camion,15.0,51.0,7.0
Almacen 433,Almacen 694,2024-03-25,Camion,1.0,51.0,7.0
Almacen 433,Almacen 694,2024-03-27,Camion,14.0,51.0,7.0
Almacen 433,Almacen 694,2024-03-28,Camion,21.0,51.0,7.0
Almacen 433,Almacen 694,2024-03-29,Camion,19.0,51.0,7.0
Almacen 433,Almacen 694,2024-03-30,Camion,17.0,51.0,7.0
Almacen 433,Almacen 694,2024-03-31,Camion,16.0,51.0,7.0
Almacen 433,Almacen 694,2024-04-03,Camion,24.0,51.0,7.0
Almacen 433,Almacen 694,2024-04-04,Camion,15.0,51.0,7.0
Almacen 433,Almacen 694,2024-04-05,Camion,20.0,51.0,7.0
Almacen 433,Almacen 694,2024-04-06,Camion,22.0,51.0,7.0
Almacen 433,Almacen 694,2024-04-07,Camion,24.0,51.0,7.0
Almacen 433,Almacen 694,2024-04-10,Camion,23.0,51.0,7.0
Almacen 433,Almacen 694,2024-04-11,Camion,18.0,51.0,7.0
Almacen 433,Almacen 694,2024-04-12,Camion,25.0,51.0,7.0
Almacen 433,Almacen 694,2024-04-13,Camion,13.0,51.0,7.0
Almacen 433,Almacen 694,2024-04-14,Camion,20.0,51.0,7.0
Almacen 433,Almacen 694,2024-04-17,Camion,19.0,51.0,7.0
Almacen 433,Almacen 695,2024-03-21,Camion,9.0,55.0,8.0
Almacen 433,Almacen 695,2024-03-22,Camion,5.0,55.0,8.0
Almacen 433,Almacen 695,2024-03-23,Camion,7.0,55.0,8.0
Almacen 433,Almacen 695,2024-03-24,Camion,3.0,55.0,8.0
Almacen 433,Almacen 695,2024-03-27,Camion,13.0,55.0,8.0
Almacen 433,Almacen 695,2024-03-28,Camion,8.0,55.0,8.0
Almacen 433,Almacen 695,2024-03-29,Camion,5.0,55.0,8.0
Almacen 433,Almacen 695,2024-03-30,Camion,7.0,55.0,8.0
Almacen 433,Almacen 695,2024-03-31,Camion,3.0,55.0,8.0
Almacen 433,Almacen 695,2024-04-03,Camion,1.0,55.0,8.0
Almacen 433,Almacen 695,2024-04-04,Camion,1.0,55.0,8.0
Almacen 433,Almacen 695,2024-04-05,Camion,3.0,55.0,8.0
Almacen 433,Almacen 695,2024-04-06,Camion,6.0,55.0,8.0
Almacen 433,Almacen 695,2024-04-07,Camion,9.0,55.0,8.0
Almacen 433,Almacen 695,2024-04-10,Camion,6.0,55.0,8.0
Almacen 433,Almacen 695,2024-04-11,Camion,3.0,55.0,8.0
Almacen 433,Almacen 695,2024-04-12,Camion,5.0,55.0,8.0
Almacen 433,Almacen 695,2024-04-13,Camion,6.0,55.0,8.0
Almacen 433,Almacen 695,2024-04-14,Camion,1.0,55.0,8.0
Almacen 433,Almacen 695,2024-04-17,Camion,7.0,55.0,8.0
Almacen 433,Almacen 706,2024-03-22,Tren,2.0,62.0,9.0
Almacen 433,Almacen 706,2024-03-23,Tren,2.0,62.0,9.0
Almacen 433,Almacen 706,2024-03-24,Tren,5.0,62.0,9.0
Almacen 433,Almacen 706,2024-03-27,Tren,2.0,62.0,9.0
Almacen 433,Almacen 706,2024-03-28,Tren,2.0,62.0,9.0
Almacen 433,Almacen 706,2024-03-29,Tren,8.0,62.0,9.0
Almacen 433,Almacen 706,2024-03-30,Tren,13.0,62.0,9.0
Almacen 433,Almacen 706,2024-04-10,Tren,2.0,62.0,9.0
Almacen 433,Almacen 706,2024-04-11,Tren,7.0,62.0,9.0
Almacen 433,Almacen 706,2024-04-12,Tren,9.0,62.0,9.0
Almacen 433,Almacen 706,2024-04-13,Tren,2.0,62.0,9.0
Almacen 433,Almacen 706,2024-04-14,Tren,3.0,62.0,9.0
Almacen 433,Almacen 709,2024-03-23,-,5.0,0.0,0.0
Almacen 433,Almacen 709,2024-03-24,-,9.0,0.0,0.0
Almacen 433,Almacen 709,2024-03-25,-,20.0,0.0,0.0
Almacen 433,Almacen 709,2024-03-26,-,8.0,0.0,0.0
Almacen 433,Almacen 709,2024-03-27,-,11.0,0.0,0.0
Almacen 433,Almacen 709,2024-03-29,-,1.0,0.0,0.0
Almacen 433,Almacen 709,2024-03-30,-,18.0,0.0,0.0
Almacen 433,Almacen 709,2024-03-31,-,13.0,0.0,0.0
Almacen 433,Almacen 709,2024-04-01,-,26.0,0.0,0.0
Almacen 433,Almacen 709,2024-04-02,-,20.0,0.0,0.0
Almacen 433,Almacen 709,2024-04-03,-,17.0,0.0,0.0
Almacen 433,Almacen 709,2024-04-06,-,10.0,0.0,0.0
Almacen 433,Almacen 709,2024-04-07,-,14.0,0.0,0.0
Almacen 433,Almacen 709,2024-04-08,-,17.0,0.0,0.0
Almacen 433,Almacen 709,2024-04-09,-,19.0,0.0,0.0
Almacen 433,Almacen 709,2024-04-10,-,14.0,0.0,0.0
Almacen 433,Almacen 709,2024-04-13,-,10.0,0.0,0.0
Almacen 433,Almacen 709,2024-04-14,-,18.0,0.0,0.0
Almacen 433,Almacen 709,2024-04-15,-,13.0,0.0,0.0
Almacen 433,Almacen 709,2024-04-16,-,15.0,0.0,0.0
Almacen 433,Almacen 709,2024-04-17,-,8.0,0.0,0.0
Almacen 433,Almacen 709,2024-04-20,-,9.0,0.0,0.0
Almacen 433,Almacen 721,2024-03-21,Tren,74.0,261.0,37.0
Almacen 433,Almacen 721,2024-03-22,Tren,32.0,261.0,37.0
Almacen 433,Almacen 721,2024-03-23,Tren,36.0,261.0,37.0
Almacen 433,Almacen 721,2024-03-24,Tren,43.0,261.0,37.0
Almacen 433,Almacen 721,2024-03-27,Tren,44.0,261.0,37.0
Almacen 433,Almacen 721,2024-03-28,Tren,44.0,261.0,37.0
Almacen 433,Almacen 721,2024-03-29,Tren,31.0,261.0,37.0
Almacen 433,Almacen 721,2024-03-30,Tren,38.0,261.0,37.0
Almacen 433,Almacen 721,2024-03-31,Tren,51.0,261.0,37.0
Almacen 433,Almacen 721,2024-04-03,Tren,52.0,261.0,37.0
Almacen 433,Almacen 721,2024-04-04,Tren,61.0,261.0,37.0
Almacen 433,Almacen 721,2024-04-05,Tren,37.0,261.0,37.0
Almacen 433,Almacen 721,2024-04-06,Tren,46.0,261.0,37.0
Almacen 433,Almacen 721,2024-04-07,Tren,56.0,261.0,37.0
Almacen 433,Almacen 721,2024-04-10,Tren,42.0,261.0,37.0
Almacen 433,Almacen 721,2024-04-11,Tren,39.0,261.0,37.0
Almacen 433,Almacen 721,2024-04-12,Tren,40.0,261.0,37.0
Almacen 433,Almacen 721,2024-04-13,Tren,38.0,261.0,37.0
Almacen 433,Almacen 721,2024-04-14,Tren,40.0,261.0,37.0
Almacen 433,Almacen 721,2024-04-17,Tren,38.0,261.0,37.0
Almacen 433,Almacen 728,2024-03-19,Camion,1.0,74.0,11.0
Almacen 433,Almacen 728,2024-03-21,Camion,2.0,74.0,11.0
Almacen 433,Almacen 728,2024-03-23,Camion,2.0,74.0,11.0
Almacen 433,Almacen 728,2024-03-27,Camion,5.0,74.0,11.0
Almacen 433,Almacen 728,2024-03-29,Camion,4.0,74.0,11.0
Almacen 433,Almacen 728,2024-03-30,Camion,4.0,74.0,11.0
Almacen 433,Almacen 728,2024-03-31,Camion,8.0,74.0,11.0
Almacen 433,Almacen 728,2024-04-03,Camion,1.0,74.0,11.0
Almacen 433,Almacen 728,2024-04-04,Camion,2.0,74.0,11.0
Almacen 433,Almacen 728,2024-04-05,Camion,7.0,74.0,11.0
Almacen 433,Almacen 728,2024-04-06,Camion,9.0,74.0,11.0
Almacen 433,Almacen 728,2024-04-07,Camion,5.0,74.0,11.0
Almacen 433,Almacen 728,2024-04-10,Camion,4.0,74.0,11.0
Almacen 433,Almacen 728,2024-04-11,Camion,8.0,74.0,11.0
Almacen 433,Almacen 728,2024-04-12,Camion,12.0,74.0,11.0
Almacen 433,Almacen 728,2024-04-13,Camion,2.0,74.0,11.0
Almacen 433,Almacen 728,2024-04-14,Camion,7.0,74.0,11.0
Almacen 433,Almacen 728,2024-04-17,Camion,4.0,74.0,11.0
Almacen 434,Almacen 619,2024-03-20,Tren,129.0,264.0,38.0
Almacen 434,Almacen 619,2024-03-21,Tren,87.0,264.0,38.0
Almacen 434,Almacen 619,2024-03-22,Tren,53.0,264.0,38.0
Almacen 434,Almacen 619,2024-03-23,Tren,75.0,264.0,38.0
Almacen 434,Almacen 619,2024-03-24,Tren,1.0,264.0,38.0
Almacen 434,Almacen 619,2024-03-25,Tren,2.0,264.0,38.0
Almacen 434,Almacen 619,2024-03-26,Tren,68.0,264.0,38.0
Almacen 434,Almacen 619,2024-03-27,Tren,65.0,264.0,38.0
Almacen 434,Almacen 619,2024-03-28,Tren,54.0,264.0,38.0
Almacen 434,Almacen 619,2024-03-29,Tren,61.0,264.0,38.0
Almacen 434,Almacen 619,2024-03-30,Tren,80.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-01,Tren,1.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-02,Tren,93.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-03,Tren,81.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-04,Tren,80.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-05,Tren,69.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-06,Tren,82.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-09,Tren,110.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-10,Tren,128.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-11,Tren,90.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-12,Tren,103.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-13,Tren,78.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-16,Tren,97.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-17,Tren,1.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-20,Tren,2.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-23,Tren,5.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-24,Tren,2.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-25,Tren,8.0,264.0,38.0
Almacen 434,Almacen 619,2024-04-26,Tren,1.0,264.0,38.0
Almacen 434,Almacen 622,2024-03-21,Tren,92.0,650.0,93.0
Almacen 434,Almacen 622,2024-03-22,Tren,79.0,650.0,93.0
Almacen 434,Almacen 622,2024-03-23,Tren,73.0,650.0,93.0
Almacen 434,Almacen 622,2024-03-24,Tren,46.0,650.0,93.0
Almacen 434,Almacen 622,2024-03-26,Tren,1.0,650.0,93.0
Almacen 434,Almacen 622,2024-03-27,Tren,42.0,650.0,93.0
Almacen 434,Almacen 622,2024-03-28,Tren,33.0,650.0,93.0
Almacen 434,Almacen 622,2024-03-29,Tren,38.0,650.0,93.0
Almacen 434,Almacen 622,2024-03-30,Tren,40.0,650.0,93.0
Almacen 434,Almacen 622,2024-03-31,Tren,45.0,650.0,93.0
Almacen 434,Almacen 622,2024-04-03,Tren,49.0,650.0,93.0
Almacen 434,Almacen 622,2024-04-04,Tren,50.0,650.0,93.0
Almacen 434,Almacen 622,2024-04-05,Tren,40.0,650.0,93.0
Almacen 434,Almacen 622,2024-04-06,Tren,21.0,650.0,93.0
Almacen 434,Almacen 622,2024-04-07,Tren,14.0,650.0,93.0
Almacen 434,Almacen 622,2024-04-09,Tren,1.0,650.0,93.0
Almacen 434,Almacen 622,2024-04-10,Tren,17.0,650.0,93.0
Almacen 434,Almacen 622,2024-04-11,Tren,10.0,650.0,93.0
Almacen 434,Almacen 622,2024-04-12,Tren,9.0,650.0,93.0
Almacen 434,Almacen 622,2024-04-13,Tren,6.0,650.0,93.0
Almacen 434,Almacen 622,2024-04-14,Tren,7.0,650.0,93.0
Almacen 434,Almacen 622,2024-04-17,Tren,10.0,650.0,93.0
Almacen 434,Almacen 627,2024-03-21,Tren,4.0,4.0,1.0
Almacen 434,Almacen 636,2024-03-20,Tren,162.0,1469.0,210.0
Almacen 434,Almacen 636,2024-03-21,Tren,99.0,1469.0,210.0
Almacen 434,Almacen 636,2024-03-22,Tren,71.0,1469.0,210.0
Almacen 434,Almacen 636,2024-03-23,Tren,103.0,1469.0,210.0
Almacen 434,Almacen 636,2024-03-24,Tren,1.0,1469.0,210.0
Almacen 434,Almacen 636,2024-03-25,Tren,2.0,1469.0,210.0
Almacen 434,Almacen 636,2024-03-26,Tren,97.0,1469.0,210.0
Almacen 434,Almacen 636,2024-03-27,Tren,94.0,1469.0,210.0
Almacen 434,Almacen 636,2024-03-28,Tren,70.0,1469.0,210.0
Almacen 434,Almacen 636,2024-03-29,Tren,114.0,1469.0,210.0
Almacen 434,Almacen 636,2024-03-30,Tren,110.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-02,Tren,116.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-03,Tren,76.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-04,Tren,100.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-05,Tren,102.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-06,Tren,103.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-09,Tren,119.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-10,Tren,132.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-11,Tren,99.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-12,Tren,129.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-13,Tren,112.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-16,Tren,87.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-17,Tren,2.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-18,Tren,1.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-19,Tren,1.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-20,Tren,4.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-23,Tren,3.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-24,Tren,4.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-25,Tren,1.0,1469.0,210.0
Almacen 434,Almacen 636,2024-04-26,Tren,1.0,1469.0,210.0
Almacen 434,Almacen 642,2024-03-19,Tren,1.0,2961.0,423.0
Almacen 434,Almacen 642,2024-03-21,Tren,432.0,2961.0,423.0
Almacen 434,Almacen 642,2024-03-22,Tren,473.0,2961.0,423.0
Almacen 434,Almacen 642,2024-03-23,Tren,370.0,2961.0,423.0
Almacen 434,Almacen 642,2024-03-24,Tren,362.0,2961.0,423.0
Almacen 434,Almacen 642,2024-03-25,Tren,3.0,2961.0,423.0
Almacen 434,Almacen 642,2024-03-26,Tren,2.0,2961.0,423.0
Almacen 434,Almacen 642,2024-03-27,Tren,360.0,2961.0,423.0
Almacen 434,Almacen 642,2024-03-28,Tren,326.0,2961.0,423.0
Almacen 434,Almacen 642,2024-03-29,Tren,289.0,2961.0,423.0
Almacen 434,Almacen 642,2024-03-30,Tren,335.0,2961.0,423.0
Almacen 434,Almacen 642,2024-03-31,Tren,314.0,2961.0,423.0
Almacen 434,Almacen 642,2024-04-03,Tren,277.0,2961.0,423.0
Almacen 434,Almacen 642,2024-04-04,Tren,302.0,2961.0,423.0
Almacen 434,Almacen 642,2024-04-05,Tren,313.0,2961.0,423.0
Almacen 434,Almacen 642,2024-04-06,Tren,310.0,2961.0,423.0
Almacen 434,Almacen 642,2024-04-07,Tren,337.0,2961.0,423.0
Almacen 434,Almacen 642,2024-04-08,Tren,6.0,2961.0,423.0
Almacen 434,Almacen 642,2024-04-09,Tren,2.0,2961.0,423.0
Almacen 434,Almacen 642,2024-04-10,Tren,272.0,2961.0,423.0
Almacen 434,Almacen 642,2024-04-11,Tren,332.0,2961.0,423.0
Almacen 434,Almacen 642,2024-04-12,Tren,301.0,2961.0,423.0
Almacen 434,Almacen 642,2024-04-13,Tren,275.0,2961.0,423.0
Almacen 434,Almacen 642,2024-04-14,Tren,307.0,2961.0,423.0
Almacen 434,Almacen 642,2024-04-17,Tren,275.0,2961.0,423.0
Almacen 434,Almacen 642,2024-04-18,Tren,1.0,2961.0,423.0
Almacen 434,Almacen 642,2024-04-24,Tren,1.0,2961.0,423.0
Almacen 434,Almacen 642,2024-04-26,Tren,1.0,2961.0,423.0
Almacen 434,Almacen 652,2024-03-20,Camion,207.0,382.0,55.0
Almacen 434,Almacen 652,2024-03-21,Camion,109.0,382.0,55.0
Almacen 434,Almacen 652,2024-03-22,Camion,80.0,382.0,55.0
Almacen 434,Almacen 652,2024-03-23,Camion,110.0,382.0,55.0
Almacen 434,Almacen 652,2024-03-24,Camion,3.0,382.0,55.0
Almacen 434,Almacen 652,2024-03-25,Camion,1.0,382.0,55.0
Almacen 434,Almacen 652,2024-03-26,Camion,89.0,382.0,55.0
Almacen 434,Almacen 652,2024-03-27,Camion,84.0,382.0,55.0
Almacen 434,Almacen 652,2024-03-28,Camion,97.0,382.0,55.0
Almacen 434,Almacen 652,2024-03-29,Camion,111.0,382.0,55.0
Almacen 434,Almacen 652,2024-03-30,Camion,126.0,382.0,55.0
Almacen 434,Almacen 652,2024-04-01,Camion,2.0,382.0,55.0
Almacen 434,Almacen 652,2024-04-02,Camion,98.0,382.0,55.0
Almacen 434,Almacen 652,2024-04-03,Camion,112.0,382.0,55.0
Almacen 434,Almacen 652,2024-04-04,Camion,108.0,382.0,55.0
